UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
161484,,,,,,,,93.0,,44.0,,,,,,9.0,6.0,4.0,3.0,,,7.0,,7.0,4.0,
161493,,,,,,,,13.0,,8.0,,,,,,2.0,,,,,,,,2.0,,
161509,,,,,,,,119.0,,52.0,,,,,,4.0,6.0,3.0,4.0,2.0,,,,13.0,8.0,
161518,,,,,,,,373.0,,132.0,,,,,,38.0,12.0,14.0,27.0,5.0,,72.0,,33.0,7.0,
161527,,,,,,,,25.0,,16.0,,,,,,3.0,,,,,,,,2.0,,
161545,,,,,,,,366.0,,213.0,,,,,,20.0,13.0,13.0,12.0,1.0,,27.0,,25.0,7.0,
161554,,,,,,,,1240.0,,473.0,9.0,,,,,50.0,197.0,27.0,99.0,7.0,,80.0,,168.0,44.0,
161563,,,,,,,,156.0,,45.0,,,,,,25.0,3.0,2.0,17.0,4.0,,18.0,,12.0,5.0,1.0
161572,,,,,,,,192.0,,57.0,,6.0,,,,26.0,2.0,8.0,4.0,2.0,,28.0,1.0,19.0,8.0,
161581,,,,,,,,71.0,,32.0,,,,,,9.0,3.0,1.0,3.0,,,6.0,,4.0,4.0,
161688,,,,,,,,359.0,,122.0,,14.0,,,,33.0,17.0,16.0,10.0,1.0,,7.0,7.0,51.0,26.0,6.0
161767,,,,,,,,1175.0,,432.0,,136.0,,,,68.0,60.0,110.0,82.0,9.0,,63.0,28.0,147.0,11.0,4.0
161800,,,,,,,,11.0,,6.0,,,,,,3.0,1.0,,,,,,,,0.0,
161855,,,,,,,,9.0,,6.0,,,,,,,,,,,,,,3.0,,
161864,,,,,,,,516.0,,150.0,,22.0,,,,60.0,49.0,13.0,59.0,1.0,,27.0,,80.0,30.0,3.0
161873,,,,,,,,711.0,,255.0,,11.0,,,,117.0,78.0,55.0,37.0,,,58.0,2.0,63.0,4.0,2.0
162007,,,,,,,,684.0,,273.0,,,,,,89.0,103.0,25.0,40.0,4.0,,31.0,,92.0,13.0,3.0
162061,,,,,,,,97.0,,47.0,,,,,,8.0,4.0,3.0,2.0,,,7.0,,7.0,,
162104,,,,,,,,284.0,,102.0,,16.0,,,,13.0,16.0,7.0,28.0,0.0,,3.0,,76.0,,
162122,,,,,,,,705.0,,230.0,,28.0,,,,57.0,46.0,24.0,32.0,4.0,,17.0,1.0,119.0,42.0,
162168,,,,,,,,292.0,,72.0,,5.0,,,,30.0,17.0,17.0,14.0,1.0,,23.0,,42.0,4.0,0.0
162210,,,,,,,,169.0,,74.0,,,,,,24.0,13.0,6.0,10.0,,,8.0,0.0,13.0,7.0,1.0
162283,,,,,,,,486.0,,162.0,,,,,,84.0,64.0,21.0,26.0,2.0,,28.0,0.0,79.0,7.0,3.0
162335,,,,,,,,6.0,,4.0,,,,,,1.0,0.0,,,,,,,1.0,,
162371,,,,,,,,64.0,,25.0,,,,,,11.0,1.0,,,,,2.0,8.0,1.0,,
162557,,,,,,,,650.0,,203.0,,20.0,,,,63.0,22.0,27.0,47.0,1.0,,20.0,,168.0,34.0,4.0
162584,,,,,,,,777.0,,281.0,,,,,,78.0,71.0,36.0,41.0,4.0,,84.0,1.0,121.0,34.0,7.0
162609,,,,,,,,174.0,,28.0,,7.0,,,,17.0,5.0,4.0,6.0,,,18.0,3.0,46.0,27.0,2.0
162654,,,,,,,,447.0,,143.0,,,,,,55.0,26.0,20.0,46.0,4.0,,58.0,,45.0,18.0,1.0
162681,,,,,,,,4.0,,0.0,,,,,,1.0,,,,,,,,,,
162690,,,,,,,,365.0,,125.0,,15.0,,,,42.0,9.0,11.0,23.0,0.0,,37.0,3.0,51.0,8.0,1.0
162706,,,,,,,,557.0,,169.0,,41.0,,,,29.0,33.0,33.0,41.0,,,29.0,5.0,57.0,15.0,
162760,,,,,,,,295.0,,147.0,,,,,,31.0,13.0,13.0,27.0,3.0,,12.0,,37.0,,1.0
162779,,,,,,,,917.0,,398.0,,50.0,,,,39.0,44.0,49.0,41.0,10.0,,2.0,,94.0,71.0,9.0
162830,,,,,,,,12.0,,6.0,,,,,,1.0,2.0,,,,,,1.0,1.0,,
162928,,,,,,,,17934.0,,3934.0,968.0,,,,,186.0,2184.0,2543.0,460.0,2863.0,,791.0,,2944.0,185.0,10.0
163028,,,,,,,,69.0,,31.0,,,,,,17.0,,1.0,,,,4.0,,12.0,,1.0
163046,,,,,,,,1062.0,,399.0,,,,,,209.0,18.0,58.0,73.0,10.0,,118.0,2.0,144.0,12.0,20.0
163204,,,,,,,,2945.0,,1445.0,,,,,,327.0,565.0,54.0,185.0,,,6.0,,286.0,,
163259,,,,,,,,6043.0,,2031.0,479.0,,,,,711.0,689.0,852.0,264.0,187.0,,345.0,7.0,303.0,86.0,13.0
163268,,,,,,,,2067.0,,637.0,153.0,,,,,363.0,308.0,149.0,118.0,23.0,,38.0,5.0,173.0,42.0,18.0
163286,,,,,,,,9391.0,,2100.0,1652.0,,,,,409.0,1709.0,722.0,505.0,56.0,,713.0,1.0,339.0,393.0,128.0
163295,,,,,,,,679.0,,304.0,,12.0,,,,145.0,12.0,18.0,17.0,,,70.0,13.0,56.0,16.0,2.0
163338,,,,,,,,703.0,,232.0,10.0,0.0,,,,84.0,54.0,50.0,42.0,3.0,,77.0,,92.0,37.0,10.0
163347,,,,,,,,33.0,,10.0,,,,,,6.0,3.0,,,,,,5.0,1.0,1.0,2.0
163408,,,,,,,,9.0,,4.0,,,,,,3.0,1.0,,,,,,,,1.0,
163426,,,,,,,,2204.0,,757.0,,94.0,,,,201.0,123.0,320.0,,4.0,,235.0,5.0,246.0,64.0,3.0
163453,,,,,,,,1752.0,,554.0,29.0,13.0,,,,357.0,68.0,63.0,42.0,19.0,,109.0,14.0,306.0,142.0,16.0
163462,,,,,,,,439.0,,167.0,,,,,,63.0,19.0,11.0,60.0,7.0,,13.0,,74.0,1.0,
163532,,,,,,,,57.0,,12.0,1.0,,,,,6.0,1.0,1.0,1.0,,,16.0,5.0,6.0,,
163541,,,,,,,,26.0,,13.0,,,,,,6.0,2.0,,,,,,3.0,,2.0,
163578,,,,,,,,333.0,,150.0,,,,,,43.0,7.0,27.0,10.0,1.0,,9.0,17.0,46.0,8.0,0.0
163657,,,,,,,,1189.0,,375.0,,195.0,,,,52.0,59.0,96.0,63.0,2.0,,97.0,0.0,95.0,16.0,7.0
163754,,,,,,,,24.0,,9.0,,,,,,1.0,1.0,,,,,9.0,1.0,2.0,,
163815,,,,,,,,8.0,,5.0,,,,,,,,,,,,,,3.0,,
163851,,,,,,,,1353.0,,523.0,,,,,,129.0,97.0,65.0,60.0,9.0,,142.0,9.0,240.0,51.0,4.0
163912,,,,,,,,422.0,,160.0,1.0,,,,,39.0,26.0,13.0,55.0,4.0,,56.0,0.0,37.0,12.0,
163976,,,,,,,,163.0,,59.0,,,,,,14.0,19.0,7.0,16.0,1.0,,23.0,,11.0,6.0,
164076,,,,,,,,2647.0,,1187.0,1.0,,,,,309.0,322.0,136.0,129.0,21.0,,63.0,10.0,268.0,101.0,53.0
164085,,,,,,,,163.0,,61.0,1.0,,,,,33.0,9.0,5.0,,1.0,,1.0,,17.0,1.0,
164146,,,,,,,,98.0,,,,,,,,44.0,28.0,8.0,6.0,,,2.0,,7.0,2.0,
164155,,,,,,,,848.0,,315.0,15.0,,,,,82.0,73.0,92.0,16.0,8.0,,60.0,,62.0,43.0,16.0
164173,,,,,,,,568.0,,224.0,,,,,,58.0,21.0,21.0,52.0,25.0,,26.0,3.0,39.0,16.0,9.0
164216,,,,,,,,490.0,,131.0,,,,,,46.0,25.0,35.0,46.0,6.0,,90.0,,44.0,17.0,4.0
164270,,,,,,,,551.0,,281.0,,,,,,51.0,22.0,6.0,68.0,2.0,,21.0,1.0,57.0,18.0,0.0
164313,,,,,,,,305.0,,97.0,,29.0,,,,8.0,13.0,14.0,5.0,1.0,,33.0,,60.0,4.0,
164368,,,,,,,,256.0,,67.0,,,,,,4.0,10.0,6.0,4.0,,,,61.0,6.0,,
164438,,,,,,,,99.0,,45.0,,,,,,16.0,7.0,,,,,,,1.0,,
164447,,,,,,,,415.0,,188.0,,,,,,39.0,24.0,13.0,55.0,3.0,,,,33.0,,
164465,,,,,,,,972.0,,258.0,,,,,,93.0,67.0,71.0,82.0,12.0,,166.0,,132.0,36.0,5.0
164474,,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
164492,,,,,,,,183.0,,93.0,,,,,,25.0,6.0,4.0,16.0,5.0,,4.0,,23.0,,
164535,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
164562,,,,,,,,387.0,,189.0,,,,,,57.0,3.0,4.0,48.0,6.0,,26.0,1.0,41.0,,
164580,,,,,,,,882.0,,222.0,,,,,,82.0,123.0,59.0,115.0,6.0,,73.0,,112.0,37.0,
164599,,,,,,,,9.0,,4.0,,,,,,5.0,,,,,,,,,,
164614,,,,,,,,15.0,,7.0,,,,,,5.0,0.0,,,,,,,1.0,0.0,
164632,,,,,,,,415.0,,169.0,,,,,,41.0,11.0,15.0,35.0,1.0,,29.0,2.0,39.0,,1.0
164641,,,,,,,,97.0,,34.0,,,,,,9.0,1.0,4.0,2.0,,,,,40.0,2.0,
164678,,,,,,,,20.0,,10.0,,,,,,6.0,1.0,,,,,2.0,,0.0,,
164720,,,,,,,,286.0,,90.0,,,,,,36.0,6.0,,23.0,12.0,,22.0,11.0,25.0,,9.0
164739,,,,,,,,951.0,,344.0,,,,,,123.0,58.0,78.0,129.0,4.0,,81.0,,96.0,10.0,
164748,,,,,,,,1257.0,,526.0,,,,,,203.0,92.0,84.0,142.0,,,35.0,,100.0,5.0,
164775,,,,,,,,217.0,,79.0,,,,,,31.0,3.0,8.0,7.0,,,16.0,,37.0,5.0,
164845,,,,,,,,12.0,,6.0,,,,,,2.0,,,,,,,,1.0,1.0,
164872,,,,,,,,171.0,,85.0,,,,,,14.0,7.0,15.0,22.0,,,3.0,,12.0,3.0,
164915,,,,,,,,25.0,,16.0,0.0,,,,,2.0,0.0,,,,,,0.0,2.0,0.0,
164924,,,,,,,,3705.0,,1029.0,243.0,,,,,519.0,204.0,247.0,217.0,30.0,,475.0,29.0,381.0,94.0,27.0
164988,,,,,,,,9398.0,,3212.0,665.0,,,,,759.0,1421.0,897.0,453.0,115.0,,823.0,,716.0,159.0,32.0
165015,,,,,,,,1650.0,,422.0,155.0,,,,,68.0,136.0,184.0,104.0,6.0,,122.0,,169.0,36.0,10.0
165024,,,,,,,,1269.0,,500.0,,,,,,35.0,263.0,52.0,27.0,8.0,,161.0,,165.0,32.0,4.0
165033,,,,,,,,665.0,,292.0,,15.0,,,,64.0,22.0,32.0,14.0,2.0,,29.0,,83.0,7.0,
165060,,,,,,,,25.0,,19.0,,,,,,2.0,2.0,,1.0,,,,,1.0,,
165112,,,,,,,,641.0,,322.0,,,,,,85.0,,36.0,43.0,,,22.0,2.0,95.0,8.0,
165167,,,,,,,,237.0,,117.0,2.0,,,,,30.0,12.0,13.0,1.0,,,,,10.0,,
165194,,,,,,,,318.0,,142.0,,,,,,32.0,4.0,16.0,19.0,,,17.0,,48.0,3.0,
165255,,,,,,,,36.0,,11.0,,,,,,7.0,1.0,,1.0,,,1.0,1.0,3.0,,
165264,,,,,,,,102.0,,58.0,,,,,,8.0,8.0,1.0,1.0,,,7.0,,7.0,,
165334,,,,,,,,699.0,,259.0,10.0,,,,,33.0,38.0,47.0,64.0,2.0,,72.0,,88.0,26.0,2.0
165495,,,,,,,,9.0,,4.0,,,,,,3.0,1.0,,,,,0.0,1.0,,,
165529,,,,,,,,458.0,,194.0,,,,,,35.0,19.0,13.0,45.0,4.0,,37.0,,56.0,10.0,2.0
165556,,,,,,,,22.0,,8.0,,,,,,9.0,0.0,1.0,,,,,,2.0,,
165574,,,,,,,,232.0,,64.0,,,,,,34.0,26.0,9.0,13.0,4.0,,2.0,,12.0,9.0,
165608,,,,,,,,9.0,,7.0,,,,,,1.0,,,,,,,,1.0,,
165635,,,,,,,,32.0,,9.0,,,,,,14.0,,,,,,,5.0,2.0,,
165644,,,,,,,,169.0,,69.0,,,,,,19.0,7.0,10.0,11.0,1.0,,9.0,7.0,6.0,4.0,
165662,,,,,,,,871.0,,290.0,,,,,,248.0,51.0,41.0,91.0,19.0,,53.0,,42.0,4.0,3.0
165671,,,,,,,,337.0,,129.0,,,,,,44.0,91.0,11.0,6.0,1.0,,24.0,,21.0,5.0,
165699,,,,,,,,666.0,,226.0,,,,,,70.0,35.0,21.0,72.0,5.0,,77.0,,54.0,20.0,
165750,,,,,,,,7.0,,3.0,,,,,,1.0,,,,,,,,3.0,,
165802,,,,,,,,183.0,,83.0,,9.0,,,,8.0,16.0,4.0,12.0,1.0,,,,1.0,3.0,
165820,,,,,,,,628.0,,262.0,,,,,,55.0,10.0,20.0,26.0,4.0,,76.0,,79.0,12.0,13.0
165866,,,,,,,,589.0,,242.0,,,,,,84.0,7.0,15.0,6.0,7.0,,60.0,,61.0,18.0,14.0
165884,,,,,,,,105.0,,51.0,,,,,,9.0,10.0,2.0,1.0,,,,,1.0,6.0,
165936,,,,,,,,498.0,,136.0,,,,,,38.0,34.0,17.0,43.0,8.0,,91.0,2.0,41.0,9.0,1.0
165945,,,,,,,,161.0,,34.0,1.0,,,,,29.0,7.0,15.0,2.0,,,8.0,,53.0,4.0,
165981,,,,,,,,210.0,,80.0,,,,,,22.0,8.0,13.0,4.0,1.0,,2.0,,31.0,15.0,4.0
166018,,,,,,,,367.0,,123.0,,,,,,32.0,18.0,19.0,31.0,,,31.0,,42.0,10.0,1.0
166027,,,,,,,,17571.0,,2268.0,2290.0,,,,,2961.0,2380.0,2332.0,601.0,161.0,,1169.0,,2179.0,152.0,52.0
166045,,,,,,,,73.0,,26.0,,,,,,23.0,4.0,3.0,4.0,,,,,5.0,5.0,
166054,,,,,,,,70.0,,22.0,,,,,,20.0,3.0,2.0,11.0,,,7.0,,4.0,,
166124,,,,,,,,1086.0,,301.0,,,,,,76.0,62.0,47.0,121.0,12.0,,243.0,2.0,126.0,29.0,6.0
166133,,,,,,,,584.0,,227.0,,,,,,63.0,3.0,18.0,25.0,2.0,,37.0,,97.0,7.0,8.0
166391,,,,,,,,372.0,,135.0,,,,,,48.0,25.0,19.0,31.0,4.0,,29.0,,20.0,17.0,
166407,,,,,,,,56.0,,45.0,,,,,,3.0,,1.0,,,,,,1.0,,
166452,,,,,,,,661.0,,307.0,,,,,,96.0,32.0,18.0,40.0,2.0,,5.0,,146.0,,
166489,,,,,,,,85.0,,55.0,,,,,,11.0,3.0,1.0,2.0,,,2.0,,3.0,,
166498,,,,,,,,9.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,
166513,,,,,,,,1926.0,,797.0,42.0,,,,,399.0,93.0,129.0,103.0,11.0,,148.0,,155.0,31.0,3.0
166629,,,,,,,,5904.0,,1526.0,263.0,27.0,,,,204.0,406.0,538.0,281.0,84.0,,1006.0,8.0,735.0,275.0,119.0
166638,,,,,,,,1966.0,,866.0,,,,,,82.0,103.0,177.0,328.0,26.0,,38.0,1.0,236.0,9.0,16.0
166647,,,,,,,,355.0,,165.0,,,,,,52.0,8.0,12.0,,,,5.0,,50.0,8.0,
166656,,,,,,,,946.0,,520.0,,,,,,131.0,9.0,26.0,15.0,85.0,,33.0,,53.0,,
166665,,,,,,,,378.0,,,,,,,,78.0,101.0,139.0,29.0,,,,,31.0,,
166674,,,,,,,,440.0,,186.0,,,,,,80.0,10.0,14.0,,,,49.0,,62.0,,19.0
166683,,,,,,,,12982.0,,1471.0,4547.0,,,,,1077.0,829.0,1033.0,609.0,237.0,,562.0,29.0,2078.0,411.0,23.0
166692,,,,,,,,295.0,,109.0,,,,,,30.0,14.0,13.0,9.0,5.0,,20.0,,26.0,20.0,13.0
166708,,,,,,,,4797.0,,1352.0,465.0,,,,,170.0,1106.0,232.0,11.0,901.0,,136.0,,298.0,61.0,46.0
166717,,,,,,,,167.0,,89.0,5.0,,,,,24.0,7.0,4.0,15.0,,,6.0,3.0,14.0,,
166805,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,2.0,,
166823,,,,,,,,601.0,,256.0,,,,,,77.0,9.0,28.0,23.0,3.0,,50.0,0.0,71.0,7.0,
166850,,,,,,,,692.0,,272.0,,,,,,40.0,41.0,14.0,58.0,6.0,,58.0,,66.0,,
166869,,,,,,,,220.0,,100.0,15.0,,,,,21.0,14.0,9.0,,,,,,40.0,,
166887,,,,,,,,579.0,,245.0,,,,,,41.0,37.0,25.0,8.0,1.0,,45.0,,75.0,,
166911,,,,,,,,72.0,,34.0,,,,,,6.0,3.0,3.0,0.0,1.0,,3.0,,4.0,,
166939,,,,,,,,931.0,,229.0,,,,,,89.0,62.0,72.0,54.0,6.0,,197.0,3.0,90.0,46.0,6.0
166957,,,,,,,,579.0,,205.0,,,,,,81.0,15.0,14.0,50.0,6.0,,67.0,,70.0,8.0,
167039,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
167057,,,,,,,,374.0,,197.0,,,,,,43.0,53.0,10.0,24.0,3.0,,28.0,,3.0,1.0,
167093,,,,,,,,132.0,,51.0,4.0,,,,,18.0,8.0,4.0,3.0,9.0,,5.0,,18.0,,1.0
167215,,,,,,,,99.0,,43.0,5.0,,,,,24.0,5.0,7.0,,,,6.0,,,,
167224,,,,,,,,20.0,,9.0,,,,,,4.0,,,,,,,,3.0,,
167251,,,,,,,,101.0,,45.0,,,,,,11.0,6.0,4.0,14.0,1.0,,,,5.0,,
167260,,,,,,,,232.0,,80.0,,,,,,40.0,7.0,8.0,33.0,3.0,,6.0,,21.0,6.0,
167288,,,,,,,,350.0,,117.0,,,,,,27.0,19.0,12.0,17.0,6.0,,50.0,,39.0,14.0,
167297,,,,,,,,32.0,,14.0,,,,,,8.0,1.0,,,,,2.0,,5.0,1.0,
167312,,,,,,,,586.0,,251.0,,,,,,45.0,14.0,10.0,24.0,2.0,,45.0,,111.0,7.0,2.0
167358,,,,,,,,4161.0,,1490.0,22.0,,,,,179.0,495.0,555.0,375.0,43.0,,187.0,,233.0,93.0,12.0
167376,,,,,,,,511.0,,200.0,,,,,,66.0,12.0,33.0,4.0,,,6.0,,75.0,7.0,
167394,,,,,,,,240.0,,117.0,,,,,,17.0,9.0,10.0,30.0,3.0,,8.0,,28.0,,
167455,,,,,,,,124.0,,52.0,2.0,,,,,7.0,4.0,,18.0,,,4.0,4.0,6.0,4.0,5.0
167464,,,,,,,,32.0,,17.0,,,,,,3.0,0.0,,0.0,,,6.0,1.0,3.0,,
167525,,,,,,,,237.0,,128.0,2.0,,,,,26.0,7.0,7.0,12.0,,,12.0,,7.0,,
167534,,,,,,,,653.0,,270.0,,,,,,77.0,27.0,32.0,48.0,3.0,,44.0,,69.0,6.0,2.0
167598,,,,,,,,467.0,,200.0,,,,,,48.0,10.0,14.0,25.0,7.0,,36.0,,43.0,7.0,1.0
167631,,,,,,,,261.0,,100.0,1.0,13.0,,,,38.0,3.0,4.0,20.0,1.0,,18.0,,24.0,4.0,
167677,,,,,,,,36.0,,23.0,,,,,,2.0,1.0,,,,,1.0,,8.0,1.0,
167729,,,,,,,,1046.0,,487.0,,,,,,37.0,92.0,51.0,53.0,12.0,,94.0,,63.0,18.0,7.0
167738,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
167783,,,,,,,,1086.0,,671.0,,,,,,97.0,68.0,30.0,18.0,4.0,,25.0,,79.0,9.0,
167792,,,,,,,,198.0,,60.0,,,,,,10.0,6.0,8.0,11.0,8.0,,50.0,3.0,15.0,8.0,6.0
167835,,,,,,,,1174.0,,375.0,,,,,,68.0,120.0,87.0,42.0,5.0,,139.0,0.0,130.0,37.0,23.0
167871,,,,,,,,22.0,,16.0,,,,,,2.0,,,,,,,,2.0,,
167899,,,,,,,,676.0,,258.0,,,,,,45.0,42.0,18.0,25.0,7.0,,95.0,,97.0,11.0,3.0
167905,,,,,,,,541.0,,229.0,,,,,,55.0,21.0,20.0,20.0,2.0,,42.0,,77.0,13.0,14.0
167987,,,,,,,,1216.0,,463.0,3.0,,,,,177.0,48.0,95.0,60.0,7.0,,104.0,,173.0,30.0,19.0
167996,,,,,,,,617.0,,207.0,,,,,,122.0,17.0,30.0,51.0,7.0,,85.0,,65.0,17.0,
168005,,,,,,,,1070.0,,458.0,,,,,,70.0,197.0,54.0,64.0,7.0,,58.0,,125.0,,
168032,,,,,,,,3.0,,1.0,,,,,,1.0,,,,,,,,1.0,,
168148,,,,,,,,4420.0,,1096.0,440.0,,,,,529.0,362.0,335.0,165.0,252.0,,439.0,,603.0,76.0,7.0
168218,,,,,,,,1107.0,,350.0,,,,,,91.0,74.0,90.0,66.0,9.0,,231.0,,92.0,45.0,6.0
168227,,,,,,,,621.0,,239.0,,,,,,64.0,44.0,63.0,49.0,3.0,,30.0,,35.0,27.0,
168254,,,,,,,,711.0,,273.0,,,,,,86.0,14.0,42.0,44.0,9.0,,113.0,,67.0,15.0,4.0
168263,,,,,,,,879.0,,329.0,,,,,,55.0,29.0,31.0,39.0,7.0,,184.0,,106.0,29.0,
168281,,,,,,,,510.0,,156.0,,,,,,67.0,27.0,21.0,65.0,4.0,,65.0,,59.0,15.0,6.0
168342,,,,,,,,1133.0,,342.0,,,,,,139.0,61.0,80.0,72.0,5.0,,188.0,,116.0,35.0,12.0
168421,,,,,,,,1251.0,,433.0,41.0,,,,,126.0,108.0,102.0,123.0,7.0,,95.0,,157.0,23.0,
168430,,,,,,,,701.0,,290.0,,,,,,70.0,23.0,33.0,39.0,3.0,,68.0,,94.0,13.0,3.0
168528,,,,,,,,364.0,,129.0,,,,,,24.0,13.0,9.0,85.0,1.0,,47.0,8.0,34.0,,1.0
168546,,,,,,,,436.0,,132.0,,,,,,54.0,26.0,20.0,69.0,6.0,,33.0,,50.0,15.0,3.0
168555,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
168573,,,,,,,,38.0,,9.0,,,,,,8.0,,,,,,,4.0,10.0,1.0,
168591,,,,,,,,336.0,,112.0,,,,,,26.0,8.0,12.0,50.0,,,49.0,20.0,29.0,,
168607,,,,,,,,137.0,,70.0,,2.0,,,,23.0,3.0,5.0,2.0,,,5.0,,17.0,5.0,0.0
168740,,,,,,,,777.0,,249.0,,,,,,76.0,31.0,45.0,20.0,,,81.0,4.0,160.0,30.0,7.0
168786,,,,,,,,324.0,,127.0,,,,,,11.0,20.0,7.0,68.0,,,39.0,,11.0,,
168847,,,,,,,,1150.0,,697.0,,,,,,83.0,12.0,35.0,,,,78.0,,74.0,,
168883,,,,,,,,154.0,,66.0,,,,,,11.0,11.0,9.0,9.0,,,8.0,,11.0,5.0,
168892,,,,,,,,8.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
169080,,,,,,,,752.0,,294.0,,,,,,39.0,51.0,50.0,105.0,12.0,,61.0,,96.0,17.0,1.0
169099,,,,,,,,44.0,,13.0,,,,,,6.0,5.0,3.0,,,,,,9.0,1.0,
169187,,,,,,,,21.0,,12.0,,,,,,1.0,2.0,,,,,,,2.0,,
169220,,,,,,,,32.0,,18.0,,,,,,5.0,,,1.0,,,,,1.0,,
169248,,,,,,,,2529.0,,932.0,5.0,,,,,144.0,231.0,187.0,286.0,35.0,,160.0,6.0,357.0,83.0,28.0
169275,,,,,,,,509.0,,217.0,,,,,,51.0,20.0,18.0,24.0,0.0,,49.0,,59.0,4.0,
169284,,,,,,,,22.0,,11.0,,,,,,5.0,,,,,,,,3.0,,
169327,,,,,,,,94.0,,26.0,,,,,,17.0,,2.0,8.0,,,13.0,,4.0,,
169363,,,,,,,,201.0,,97.0,,,,,,41.0,,3.0,24.0,0.0,,22.0,5.0,7.0,,
169424,,,,,,,,40.0,,11.0,,,,,,5.0,4.0,2.0,,,,,3.0,5.0,,2.0
169442,,,,,,,,366.0,,131.0,,5.0,,,,66.0,8.0,15.0,11.0,,,16.0,,39.0,25.0,
169479,,,,,,,,671.0,,253.0,,,,,,87.0,31.0,37.0,130.0,4.0,,22.0,3.0,49.0,8.0,3.0
169503,,,,,,,,16.0,,9.0,,,,,,2.0,3.0,,,,,,,2.0,,
169521,,,,,,,,628.0,,295.0,,,,,,70.0,10.0,,32.0,1.0,,47.0,,132.0,3.0,2.0
169576,,,,,,,,7.0,,3.0,,,,,,2.0,1.0,,,,,,,1.0,0.0,
169628,,,,,,,,113.0,,51.0,,,,,,6.0,4.0,5.0,11.0,,,,,22.0,,
169655,,,,,,,,136.0,,54.0,,,,,,1.0,3.0,1.0,1.0,,,17.0,19.0,19.0,,
169716,,,,,,,,1073.0,,456.0,,,,,,70.0,45.0,49.0,63.0,41.0,,82.0,1.0,107.0,25.0,1.0
169734,,,,,,,,45.0,,22.0,,,,,,5.0,,,,,,,,4.0,,
169761,,,,,,,,13.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
169798,,,,,,,,1877.0,,895.0,,,,,,270.0,51.0,70.0,122.0,15.0,,169.0,1.0,173.0,39.0,11.0
169813,,,,,,,,5.0,,2.0,,,,,,1.0,1.0,,,,,,,0.0,,
169910,,,,,,,,1432.0,,596.0,,,,,,73.0,102.0,67.0,58.0,16.0,,189.0,5.0,184.0,48.0,8.0
169947,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
169974,,,,,,,,95.0,,30.0,,,,,,20.0,3.0,4.0,,,,10.0,,14.0,,
169983,,,,,,,,388.0,,113.0,,,,,,63.0,30.0,28.0,17.0,,,35.0,,62.0,9.0,3.0
169992,,,,,,,,99.0,,55.0,,,,,,12.0,3.0,2.0,1.0,,,8.0,2.0,14.0,0.0,
170000,,,,,,,,127.0,,52.0,,,,,,8.0,13.0,3.0,11.0,1.0,,3.0,,33.0,,
170037,,,,,,,,305.0,,94.0,,,,,,47.0,10.0,9.0,29.0,1.0,,20.0,,37.0,3.0,
170055,,,,,,,,787.0,,366.0,,,,,,70.0,33.0,41.0,61.0,1.0,,72.0,,104.0,16.0,4.0
170082,,,,,,,,2756.0,,1351.0,,,,,,109.0,213.0,152.0,254.0,17.0,,173.0,8.0,347.0,59.0,12.0
170091,,,,,,,,29.0,,12.0,,,,,,5.0,,0.0,2.0,,,0.0,,5.0,1.0,
170240,,,,,,,,681.0,,337.0,,,,,,29.0,9.0,30.0,30.0,0.0,,71.0,,126.0,,3.0
170286,,,,,,,,610.0,,166.0,,,,,,51.0,32.0,18.0,58.0,7.0,,89.0,3.0,90.0,16.0,4.0
170301,,,,,,,,731.0,,272.0,7.0,,,,,58.0,27.0,37.0,77.0,7.0,,69.0,3.0,90.0,17.0,10.0
170444,,,,,,,,227.0,,63.0,,,,,,39.0,13.0,11.0,5.0,,,30.0,,32.0,7.0,
170532,,,,,,,,380.0,,123.0,,,,,,61.0,30.0,15.0,40.0,4.0,,36.0,,44.0,11.0,5.0
170541,,,,,,,,649.0,,276.0,,,,,,41.0,24.0,25.0,23.0,,,63.0,,104.0,6.0,
170550,,,,,,,,350.0,,178.0,2.0,4.0,,,,58.0,6.0,8.0,16.0,,,2.0,1.0,50.0,6.0,
170587,,,,,,,,102.0,,30.0,,,,,,6.0,12.0,8.0,6.0,,,11.0,,13.0,,1.0
170611,,,,,,,,18.0,,7.0,,,,,,3.0,,,,,,0.0,,2.0,,
170620,,,,,,,,234.0,,102.0,,,,,,35.0,4.0,10.0,18.0,,,13.0,,35.0,2.0,
