UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
158787,,,,,,,,9.0,,4.0,,,,,,2.0,,,,,,,,1.0,,
158802,,,,,,,,321.0,,89.0,,,,,,42.0,23.0,5.0,13.0,1.0,,48.0,,24.0,18.0,2.0
158884,,,,,,,,122.0,,58.0,,,,,,16.0,17.0,2.0,1.0,,,9.0,,11.0,1.0,
159009,,,,,,,,547.0,,193.0,,,,,,54.0,39.0,13.0,58.0,2.0,,41.0,,91.0,31.0,2.0
159027,,,,,,,,24.0,,7.0,,,,,,1.0,3.0,0.0,,,,1.0,1.0,6.0,,
159197,,,,,,,,79.0,,41.0,,,,,,8.0,2.0,2.0,,,,,6.0,12.0,1.0,
159328,,,,,,,,9.0,,5.0,,,,,,,2.0,,,,,,,2.0,,
159373,,,,,,,,2100.0,,823.0,120.0,,,,,247.0,271.0,94.0,20.0,98.0,,216.0,,121.0,66.0,
159382,,,,,,,,251.0,,108.0,,,,,,21.0,12.0,6.0,24.0,2.0,,17.0,,37.0,6.0,
159391,,,,,,,,6384.0,,1404.0,259.0,261.0,,,,285.0,623.0,957.0,274.0,194.0,,667.0,3.0,896.0,315.0,6.0
159407,,,,,,,,182.0,,90.0,,,,,,16.0,9.0,4.0,13.0,,,12.0,,26.0,9.0,
159416,,,,,,,,370.0,,157.0,,,,,,39.0,29.0,17.0,22.0,1.0,,32.0,,54.0,8.0,
159513,,,,,,,,15.0,,7.0,,,,,,4.0,1.0,,,,,1.0,1.0,,,
159522,,,,,,,,16.0,,8.0,,,,,,5.0,1.0,,,,,0.0,1.0,,,
159531,,,,,,,,7.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
159568,,,,,,,,184.0,,90.0,,,,,,16.0,4.0,2.0,20.0,1.0,,5.0,,42.0,,
159601,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
159647,,,,,,,,1157.0,,439.0,11.0,6.0,,,,66.0,25.0,32.0,110.0,6.0,,99.0,,130.0,56.0,13.0
159656,,,,,,,,716.0,,291.0,,11.0,,,,82.0,21.0,26.0,83.0,0.0,,31.0,,101.0,20.0,5.0
159717,,,,,,,,694.0,,313.0,,,,,,51.0,29.0,25.0,73.0,5.0,,36.0,,113.0,19.0,0.0
159939,,,,,,,,1124.0,,325.0,11.0,307.0,,,,170.0,111.0,38.0,27.0,4.0,,17.0,,42.0,1.0,
159948,,,,,,,,262.0,,107.0,,,,,,14.0,2.0,6.0,,,,30.0,,68.0,,
159966,,,,,,,,680.0,,278.0,,,,,,46.0,19.0,15.0,57.0,2.0,,78.0,1.0,125.0,9.0,1.0
159993,,,,,,,,867.0,,361.0,4.0,2.0,,,,40.0,29.0,28.0,90.0,27.0,,66.0,,135.0,40.0,18.0
160010,,,,,,,,85.0,,49.0,,,,,,7.0,21.0,,,,,4.0,,3.0,,
160038,,,,,,,,880.0,,400.0,,,,,,110.0,92.0,13.0,37.0,5.0,,28.0,,97.0,30.0,1.0
160065,,,,,,,,162.0,,90.0,,,,,,19.0,3.0,8.0,,1.0,,9.0,,20.0,,
160074,,,,,,,,170.0,,90.0,,,,,,13.0,14.0,3.0,12.0,2.0,,3.0,,16.0,,
160117,,,,,,,,11.0,,5.0,,,,,,2.0,1.0,,,,,,,1.0,,
160126,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,1.0,,
160199,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
160320,,,,,,,,237.0,,126.0,,,,,,49.0,10.0,,,,,10.0,35.0,,,
160409,,,,,,,,65.0,,31.0,,3.0,,,,4.0,6.0,2.0,1.0,1.0,,3.0,,5.0,4.0,
160472,,,,,,,,15.0,,7.0,,,,,,2.0,4.0,,,,,,,1.0,1.0,
160481,,,,,,,,141.0,,84.0,,,,,,19.0,21.0,2.0,,,,1.0,,8.0,5.0,
160524,,,,,,,,37.0,,24.0,,,,,,7.0,2.0,,,,,1.0,2.0,1.0,,
160533,,,,,,,,42.0,,,,,,,,13.0,9.0,1.0,4.0,,,,,13.0,,
160579,,,,,,,,234.0,,128.0,,,,,,20.0,17.0,8.0,7.0,,,8.0,,31.0,7.0,
160597,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,,,
160612,,,,,,,,1338.0,,547.0,,,,,,82.0,63.0,40.0,112.0,8.0,,125.0,2.0,190.0,66.0,13.0
160621,,,,,,,,1058.0,,356.0,29.0,45.0,,,,62.0,49.0,31.0,54.0,6.0,,115.0,,187.0,46.0,6.0
160630,,,,,,,,290.0,,90.0,,,,,,39.0,8.0,17.0,29.0,1.0,,24.0,1.0,48.0,3.0,3.0
160649,,,,,,,,273.0,,113.0,,,,,,23.0,10.0,11.0,15.0,,,18.0,,13.0,5.0,
160658,,,,,,,,2028.0,,714.0,65.0,,,,,240.0,74.0,227.0,138.0,41.0,,107.0,8.0,262.0,87.0,22.0
160667,,,,,,,,203.0,,111.0,,,,,,24.0,33.0,1.0,2.0,,,1.0,,17.0,6.0,
160755,,,,,,,,4958.0,,1488.0,245.0,,,,,841.0,280.0,224.0,231.0,385.0,,354.0,,586.0,151.0,34.0
160904,,,,,,,,741.0,,246.0,,,,,,74.0,44.0,73.0,70.0,8.0,,72.0,2.0,102.0,5.0,17.0
160959,,,,,,,,93.0,,26.0,,,,,,5.0,8.0,5.0,8.0,,,12.0,,19.0,3.0,0.0
160977,,,,,,,,809.0,,197.0,,,,,,77.0,57.0,38.0,57.0,15.0,,156.0,16.0,83.0,26.0,12.0
160995,,,,,,,,60.0,,43.0,,,,,,5.0,1.0,1.0,,,,1.0,4.0,4.0,,
161004,,,,,,,,953.0,,234.0,,,,,,137.0,43.0,73.0,82.0,9.0,,203.0,3.0,98.0,25.0,13.0
161022,,,,,,,,28.0,,17.0,,,,,,4.0,2.0,,,,,,,1.0,,
161077,,,,,,,,171.0,,104.0,,,,,,16.0,5.0,4.0,7.0,,,14.0,,5.0,3.0,
161086,,,,,,,,770.0,,241.0,,,,,,59.0,64.0,43.0,74.0,6.0,,80.0,3.0,90.0,24.0,15.0
161138,,,,,,,,187.0,,115.0,1.0,,,,,18.0,4.0,5.0,1.0,,,9.0,1.0,14.0,3.0,
161192,,,,,,,,123.0,,66.0,,,,,,17.0,5.0,5.0,4.0,,,8.0,,10.0,2.0,
161208,,,,,,,,16.0,,8.0,,,,,,2.0,1.0,,,,,,,5.0,,
161217,,,,,,,,357.0,,142.0,,3.0,,,,19.0,26.0,2.0,34.0,2.0,,22.0,,56.0,8.0,
161226,,,,,,,,346.0,,137.0,,,,,,19.0,14.0,1.0,34.0,4.0,,54.0,,44.0,17.0,
161235,,,,,,,,131.0,,50.0,,,,,,8.0,6.0,1.0,9.0,1.0,,15.0,1.0,17.0,4.0,
161244,,,,,,,,83.0,,38.0,,,,,,2.0,4.0,1.0,9.0,1.0,,14.0,,8.0,3.0,
161253,,,,,,,,2366.0,,625.0,18.0,40.0,,,,65.0,450.0,35.0,167.0,14.0,,342.0,7.0,264.0,144.0,12.0
161280,,,,,,,,405.0,,,,,,,,54.0,99.0,172.0,13.0,,,,,61.0,1.0,
161299,,,,,,,,269.0,,92.0,,,,,,21.0,11.0,12.0,32.0,1.0,,27.0,,26.0,15.0,15.0
161341,,,,,,,,155.0,,45.0,,,,,,13.0,9.0,1.0,31.0,2.0,,15.0,,21.0,7.0,
161457,,,,,,,,1134.0,,375.0,18.0,,,,,100.0,62.0,65.0,60.0,35.0,,109.0,,130.0,20.0,
161484,,,,,,,,92.0,,45.0,,,,,,10.0,7.0,4.0,3.0,,,6.0,,7.0,4.0,
161493,,,,,,,,16.0,,10.0,,,,,,2.0,,,,,,,,2.0,,
161509,,,,,,,,121.0,,53.0,,,,,,3.0,7.0,3.0,3.0,2.0,,,,17.0,8.0,
161518,,,,,,,,338.0,,129.0,,,,,,37.0,6.0,12.0,35.0,5.0,,62.0,,23.0,7.0,
161527,,,,,,,,25.0,,15.0,,,,,,3.0,,,,,,,,3.0,,
161545,,,,,,,,372.0,,216.0,,,,,,21.0,12.0,12.0,9.0,1.0,,27.0,,27.0,7.0,
161554,,,,,,,,1236.0,,469.0,9.0,,,,,51.0,207.0,22.0,104.0,7.0,,85.0,,153.0,50.0,
161563,,,,,,,,162.0,,45.0,,,,,,26.0,3.0,2.0,19.0,4.0,,19.0,,13.0,5.0,1.0
161572,,,,,,,,238.0,,65.0,,,,,,32.0,3.0,7.0,3.0,3.0,,53.0,2.0,23.0,2.0,
161581,,,,,,,,71.0,,32.0,,,,,,9.0,2.0,2.0,3.0,,,6.0,,4.0,4.0,
161688,,,,,,,,356.0,,121.0,,15.0,,,,35.0,17.0,17.0,12.0,1.0,,6.0,6.0,51.0,26.0,6.0
161767,,,,,,,,1211.0,,437.0,,140.0,,,,84.0,50.0,61.0,11.0,7.0,,100.0,4.0,194.0,,
161800,,,,,,,,9.0,,6.0,,,,,,2.0,0.0,,,,,,,,1.0,
161855,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,2.0,,
161864,,,,,,,,490.0,,157.0,,28.0,,,,56.0,43.0,11.0,55.0,,,19.0,,73.0,25.0,2.0
161873,,,,,,,,695.0,,240.0,,12.0,,,,122.0,82.0,57.0,37.0,,,61.0,1.0,51.0,4.0,2.0
162007,,,,,,,,759.0,,317.0,,,,,,99.0,101.0,22.0,46.0,4.0,,29.0,1.0,109.0,13.0,7.0
162061,,,,,,,,86.0,,40.0,,,,,,7.0,3.0,4.0,1.0,,,6.0,,9.0,,
162104,,,,,,,,305.0,,105.0,,16.0,,,,13.0,17.0,5.0,27.0,0.0,,2.0,,99.0,,
162122,,,,,,,,571.0,,121.0,,1.0,,,,53.0,47.0,23.0,32.0,4.0,,17.0,1.0,118.0,45.0,
162168,,,,,,,,292.0,,71.0,,8.0,,,,30.0,17.0,17.0,15.0,1.0,,21.0,,43.0,4.0,0.0
162210,,,,,,,,197.0,,93.0,,,,,,24.0,12.0,8.0,13.0,,,9.0,,13.0,8.0,5.0
162283,,,,,,,,485.0,,164.0,,,,,,83.0,62.0,20.0,23.0,2.0,,21.0,,87.0,8.0,4.0
162335,,,,,,,,6.0,,3.0,,,,,,1.0,0.0,,,,,,,1.0,,
162371,,,,,,,,61.0,,27.0,,,,,,3.0,2.0,,0.0,,,4.0,9.0,2.0,1.0,
162557,,,,,,,,647.0,,197.0,,55.0,,,,76.0,21.0,27.0,50.0,3.0,,21.0,,111.0,36.0,4.0
162584,,,,,,,,780.0,,278.0,,,,,,85.0,71.0,32.0,47.0,7.0,,80.0,1.0,122.0,33.0,5.0
162609,,,,,,,,165.0,,30.0,,11.0,,,,16.0,5.0,4.0,2.0,,,15.0,2.0,49.0,22.0,2.0
162654,,,,,,,,487.0,,176.0,,,,,,51.0,27.0,21.0,52.0,2.0,,56.0,1.0,44.0,21.0,1.0
162690,,,,,,,,362.0,,125.0,,15.0,,,,43.0,8.0,11.0,25.0,1.0,,30.0,2.0,49.0,9.0,1.0
162706,,,,,,,,562.0,,177.0,,39.0,,,,30.0,35.0,33.0,42.0,,,37.0,6.0,51.0,13.0,
162760,,,,,,,,302.0,,148.0,,,,,,31.0,17.0,15.0,28.0,3.0,,9.0,,35.0,,1.0
162779,,,,,,,,887.0,,376.0,,45.0,,,,39.0,44.0,48.0,38.0,11.0,,2.0,,88.0,73.0,9.0
162830,,,,,,,,21.0,,10.0,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,
162928,,,,,,,,18086.0,,3938.0,1009.0,,,,,208.0,2296.0,2672.0,559.0,2919.0,,654.0,,2806.0,185.0,10.0
163028,,,,,,,,82.0,,40.0,,,,,,19.0,,1.0,,,,4.0,,13.0,,2.0
163046,,,,,,,,1058.0,,393.0,,,,,,222.0,25.0,57.0,76.0,11.0,,113.0,,128.0,12.0,20.0
163204,,,,,,,,2811.0,,1386.0,,,,,,289.0,579.0,34.0,157.0,,,6.0,,278.0,1.0,
163259,,,,,,,,6177.0,,2091.0,494.0,,,,,736.0,704.0,884.0,291.0,184.0,,352.0,7.0,265.0,82.0,11.0
163268,,,,,,,,2110.0,,681.0,153.0,,,,,380.0,309.0,143.0,123.0,17.0,,38.0,7.0,156.0,40.0,18.0
163286,,,,,,,,9526.0,,2115.0,1683.0,,,,,130.0,2283.0,776.0,566.0,57.0,,714.0,1.0,306.0,439.0,164.0
163295,,,,,,,,684.0,,322.0,,9.0,,,,147.0,5.0,22.0,19.0,,,42.0,18.0,56.0,29.0,2.0
163338,,,,,,,,701.0,,235.0,6.0,2.0,,,,82.0,49.0,47.0,51.0,3.0,,75.0,,94.0,37.0,9.0
163347,,,,,,,,32.0,,8.0,,,,,,5.0,4.0,,,,,,6.0,1.0,1.0,
163408,,,,,,,,9.0,,5.0,,,,,,3.0,0.0,,,,,,,,1.0,
163426,,,,,,,,2186.0,,752.0,,78.0,,,,198.0,125.0,323.0,,7.0,,237.0,5.0,241.0,65.0,3.0
163453,,,,,,,,1729.0,,541.0,28.0,8.0,,,,154.0,192.0,78.0,59.0,39.0,,104.0,14.0,307.0,139.0,19.0
163462,,,,,,,,445.0,,172.0,,,,,,62.0,20.0,10.0,59.0,9.0,,16.0,,74.0,1.0,
163532,,,,,,,,57.0,,12.0,1.0,,,,,6.0,,1.0,1.0,,,17.0,5.0,6.0,,
163541,,,,,,,,23.0,,11.0,,,,,,4.0,2.0,,,,,,2.0,2.0,1.0,
163578,,,,,,,,315.0,,135.0,,,,,,45.0,14.0,21.0,24.0,1.0,,16.0,,31.0,6.0,0.0
163657,,,,,,,,1210.0,,383.0,,185.0,,,,55.0,64.0,91.0,70.0,3.0,,103.0,0.0,103.0,16.0,6.0
163754,,,,,,,,30.0,,9.0,,,,,,6.0,2.0,,,,,10.0,1.0,2.0,,
163815,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
163851,,,,,,,,1357.0,,521.0,1.0,,,,,137.0,98.0,59.0,61.0,9.0,,139.0,8.0,248.0,45.0,4.0
163912,,,,,,,,420.0,,150.0,1.0,,,,,43.0,28.0,15.0,53.0,3.0,,54.0,0.0,46.0,10.0,
163976,,,,,,,,167.0,,59.0,,,,,,21.0,4.0,5.0,7.0,7.0,,26.0,6.0,7.0,4.0,
164076,,,,,,,,2711.0,,1208.0,,,,,,315.0,333.0,140.0,133.0,21.0,,67.0,13.0,272.0,103.0,54.0
164085,,,,,,,,152.0,,71.0,1.0,,,,,33.0,4.0,6.0,,1.0,,0.0,,9.0,1.0,
164146,,,,,,,,97.0,,,,,,,,37.0,31.0,12.0,6.0,,,1.0,,9.0,2.0,
164155,,,,,,,,880.0,,324.0,15.0,,,,,92.0,62.0,105.0,19.0,8.0,,54.0,,89.0,36.0,30.0
164173,,,,,,,,549.0,,211.0,,,,,,53.0,22.0,23.0,49.0,27.0,,32.0,3.0,33.0,14.0,10.0
164216,,,,,,,,428.0,,125.0,,,,,,38.0,23.0,22.0,42.0,6.0,,66.0,,40.0,14.0,4.0
164270,,,,,,,,563.0,,290.0,,,,,,51.0,23.0,8.0,78.0,1.0,,20.0,1.0,53.0,21.0,1.0
164313,,,,,,,,315.0,,98.0,,32.0,,,,9.0,14.0,14.0,5.0,1.0,,33.0,,63.0,4.0,
164368,,,,,,,,223.0,,63.0,,,,,,7.0,11.0,6.0,5.0,1.0,,,54.0,4.0,,
164447,,,,,,,,396.0,,185.0,,,,,,30.0,29.0,9.0,51.0,3.0,,,,27.0,,
164465,,,,,,,,996.0,,267.0,,,,,,97.0,66.0,76.0,84.0,10.0,,168.0,,135.0,36.0,6.0
164492,,,,,,,,200.0,,94.0,,,,,,22.0,5.0,3.0,28.0,6.0,,2.0,,30.0,,1.0
164535,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
164562,,,,,,,,401.0,,191.0,,,,,,68.0,5.0,4.0,51.0,6.0,,26.0,1.0,34.0,,
164580,,,,,,,,878.0,,216.0,,,,,,73.0,117.0,57.0,115.0,10.0,,80.0,2.0,98.0,34.0,
164599,,,,,,,,9.0,,4.0,,,,,,5.0,,,,,,,,,,
164614,,,,,,,,13.0,,6.0,,,,,,4.0,0.0,,,,,,,2.0,0.0,
164632,,,,,,,,420.0,,166.0,,,,,,47.0,11.0,16.0,35.0,1.0,,26.0,2.0,44.0,,2.0
164641,,,,,,,,96.0,,37.0,,,,,,5.0,4.0,5.0,1.0,,,0.0,,29.0,2.0,
164720,,,,,,,,284.0,,104.0,,,,,,38.0,6.0,,22.0,12.0,,23.0,10.0,16.0,,7.0
164739,,,,,,,,960.0,,342.0,,,,,,119.0,69.0,80.0,130.0,5.0,,80.0,,95.0,11.0,
164748,,,,,,,,1292.0,,529.0,,,,,,216.0,63.0,84.0,171.0,2.0,,24.0,,145.0,7.0,
164775,,,,,,,,211.0,,78.0,,,,,,35.0,7.0,9.0,3.0,,,4.0,,27.0,15.0,
164845,,,,,,,,11.0,,7.0,,,,,,1.0,,,,,,,,1.0,1.0,
164872,,,,,,,,167.0,,82.0,,,,,,13.0,10.0,14.0,9.0,,,6.0,,8.0,4.0,
164915,,,,,,,,24.0,,15.0,0.0,,,,,2.0,1.0,,,,,,0.0,2.0,0.0,
164924,,,,,,,,3755.0,,1039.0,252.0,,,,,524.0,214.0,243.0,271.0,34.0,,478.0,32.0,371.0,99.0,27.0
164988,,,,,,,,9556.0,,3366.0,622.0,,,,,1009.0,918.0,879.0,884.0,117.0,,850.0,11.0,634.0,117.0,20.0
165015,,,,,,,,1646.0,,436.0,175.0,,,,,88.0,131.0,157.0,107.0,5.0,,119.0,,177.0,34.0,11.0
165024,,,,,,,,1276.0,,507.0,,,,,,37.0,269.0,47.0,26.0,8.0,,157.0,,165.0,33.0,5.0
165033,,,,,,,,617.0,,271.0,,15.0,,,,61.0,23.0,28.0,13.0,2.0,,29.0,,73.0,8.0,
165060,,,,,,,,28.0,,20.0,,,,,,2.0,2.0,,1.0,,,,,3.0,,
165112,,,,,,,,672.0,,324.0,,,,,,91.0,,39.0,50.0,,,27.0,1.0,105.0,9.0,
165167,,,,,,,,214.0,,113.0,1.0,,,,,29.0,8.0,11.0,,,,,,7.0,,
165194,,,,,,,,314.0,,144.0,,,,,,28.0,3.0,16.0,21.0,,,16.0,,42.0,4.0,
165255,,,,,,,,22.0,,6.0,,,,,,8.0,1.0,,,,,3.0,,4.0,,
165264,,,,,,,,137.0,,87.0,,,,,,13.0,3.0,3.0,1.0,,,,,18.0,,
165334,,,,,,,,703.0,,268.0,9.0,,,,,34.0,44.0,44.0,66.0,2.0,,75.0,,85.0,21.0,5.0
165495,,,,,,,,8.0,,3.0,,,,,,3.0,1.0,,,,,,1.0,,,
165529,,,,,,,,432.0,,189.0,,,,,,37.0,17.0,11.0,42.0,4.0,,28.0,,47.0,11.0,2.0
165556,,,,,,,,29.0,,10.0,,,,,,11.0,0.0,0.0,,,,,,7.0,,
165574,,,,,,,,239.0,,70.0,,,,,,35.0,27.0,9.0,18.0,4.0,,3.0,,12.0,8.0,0.0
165608,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
165635,,,,,,,,34.0,,12.0,,,,,,9.0,,,,,,,6.0,6.0,,
165644,,,,,,,,165.0,,62.0,,,,,,18.0,10.0,8.0,13.0,1.0,,10.0,6.0,10.0,4.0,
165662,,,,,,,,876.0,,313.0,,,,,,219.0,64.0,34.0,96.0,28.0,,46.0,,36.0,4.0,2.0
165671,,,,,,,,346.0,,134.0,,,,,,46.0,92.0,12.0,5.0,1.0,,27.0,,18.0,5.0,
165699,,,,,,,,676.0,,232.0,,,,,,65.0,40.0,23.0,73.0,6.0,,63.0,,57.0,26.0,
165750,,,,,,,,8.0,,3.0,,,,,,2.0,,,,,,0.0,,3.0,,
165802,,,,,,,,174.0,,80.0,1.0,10.0,,,,9.0,14.0,4.0,11.0,1.0,,,,1.0,3.0,
165820,,,,,,,,633.0,,265.0,,,,,,50.0,9.0,23.0,23.0,5.0,,79.0,,82.0,12.0,15.0
165866,,,,,,,,595.0,,240.0,,,,,,94.0,6.0,21.0,8.0,5.0,,64.0,,61.0,18.0,15.0
165884,,,,,,,,130.0,,62.0,,,,,,12.0,10.0,3.0,2.0,,,,,4.0,6.0,
165936,,,,,,,,483.0,,135.0,,,,,,37.0,29.0,16.0,40.0,9.0,,84.0,2.0,42.0,9.0,1.0
165945,,,,,,,,136.0,,32.0,1.0,,,,,24.0,8.0,8.0,1.0,,,10.0,,36.0,4.0,
165981,,,,,,,,213.0,,80.0,,,,,,25.0,7.0,14.0,4.0,1.0,,3.0,,26.0,16.0,4.0
166018,,,,,,,,257.0,,67.0,,,,,,20.0,10.0,14.0,14.0,,,52.0,3.0,24.0,9.0,1.0
166027,,,,,,,,17989.0,,2273.0,2383.0,,,,,1647.0,3011.0,2528.0,781.0,163.0,,1313.0,,2246.0,137.0,50.0
166045,,,,,,,,65.0,,20.0,,,,,,16.0,4.0,2.0,6.0,,,,,8.0,4.0,
166054,,,,,,,,71.0,,26.0,,,,,,18.0,3.0,,11.0,,,6.0,,4.0,,
166124,,,,,,,,1109.0,,309.0,,,,,,74.0,61.0,47.0,130.0,10.0,,250.0,2.0,128.0,29.0,6.0
166133,,,,,,,,562.0,,215.0,,,,,,59.0,3.0,19.0,25.0,2.0,,35.0,,92.0,6.0,9.0
166391,,,,,,,,367.0,,132.0,,,,,,49.0,24.0,17.0,37.0,4.0,,27.0,,18.0,14.0,
166407,,,,,,,,55.0,,44.0,,,,,,3.0,,1.0,,,,,,1.0,,
166452,,,,,,,,634.0,,290.0,,,,,,92.0,22.0,20.0,40.0,3.0,,5.0,,154.0,,
166489,,,,,,,,100.0,,66.0,,,,,,9.0,5.0,1.0,5.0,,,2.0,,3.0,,
166498,,,,,,,,15.0,,5.0,,,,,,1.0,1.0,,,,,5.0,,1.0,1.0,
166513,,,,,,,,1960.0,,811.0,42.0,,,,,391.0,93.0,139.0,115.0,15.0,,148.0,,155.0,31.0,3.0
166629,,,,,,,,6276.0,,1570.0,272.0,27.0,,,,217.0,408.0,527.0,290.0,92.0,,1273.0,8.0,746.0,279.0,114.0
166638,,,,,,,,1910.0,,838.0,,,,,,72.0,106.0,170.0,334.0,29.0,,36.0,1.0,223.0,8.0,16.0
166647,,,,,,,,355.0,,164.0,,,,,,58.0,7.0,11.0,,,,6.0,,45.0,7.0,
166656,,,,,,,,937.0,,452.0,,,,,,154.0,11.0,28.0,14.0,109.0,,33.0,,53.0,1.0,
166665,,,,,,,,381.0,,,,,,,,83.0,110.0,133.0,28.0,,,,,27.0,1.0,
166674,,,,,,,,453.0,,188.0,,,,,,78.0,7.0,14.0,1.0,,,54.0,,71.0,,16.0
166683,,,,,,,,13264.0,,1485.0,4628.0,,,,,176.0,1484.0,1235.0,884.0,302.0,,506.0,57.0,1583.0,755.0,23.0
166692,,,,,,,,297.0,,109.0,0.0,,,,,30.0,12.0,13.0,15.0,4.0,,19.0,,24.0,20.0,12.0
166708,,,,,,,,4842.0,,1331.0,488.0,,,,,163.0,1126.0,226.0,12.0,937.0,,139.0,,295.0,55.0,48.0
166717,,,,,,,,174.0,,89.0,4.0,,,,,27.0,6.0,6.0,20.0,,,5.0,3.0,13.0,,
166805,,,,,,,,5.0,,2.0,,,,,,,,,,,,,,2.0,,
166823,,,,,,,,575.0,,255.0,3.0,,,,,70.0,8.0,27.0,17.0,1.0,,45.0,,61.0,7.0,
166850,,,,,,,,723.0,,282.0,,,,,,43.0,40.0,17.0,71.0,3.0,,59.0,,61.0,,
166869,,,,,,,,237.0,,107.0,16.0,,,,,23.0,15.0,10.0,,,,,,44.0,,
166887,,,,,,,,577.0,,231.0,,,,,,52.0,31.0,30.0,10.0,1.0,,50.0,,71.0,,
166911,,,,,,,,72.0,,34.0,,,,,,7.0,2.0,4.0,1.0,1.0,,3.0,,4.0,,
166939,,,,,,,,936.0,,237.0,,,,,,92.0,65.0,73.0,53.0,5.0,,191.0,3.0,86.0,45.0,6.0
166957,,,,,,,,584.0,,207.0,,,,,,73.0,16.0,12.0,65.0,6.0,,68.0,,68.0,8.0,
167039,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,
167057,,,,,,,,378.0,,228.0,,,,,,53.0,17.0,6.0,24.0,2.0,,17.0,,21.0,1.0,
167093,,,,,,,,134.0,,52.0,3.0,,,,,21.0,11.0,4.0,2.0,7.0,,5.0,,21.0,,1.0
167215,,,,,,,,106.0,,43.0,10.0,,,,,22.0,6.0,8.0,,,,5.0,,2.0,,
167260,,,,,,,,231.0,,82.0,,,,,,36.0,8.0,6.0,35.0,4.0,,5.0,,19.0,5.0,
167288,,,,,,,,358.0,,118.0,,,,,,27.0,20.0,14.0,17.0,6.0,,48.0,,39.0,15.0,
167297,,,,,,,,31.0,,14.0,,,,,,8.0,1.0,,,,,1.0,,4.0,1.0,
167312,,,,,,,,577.0,,242.0,,,,,,49.0,11.0,10.0,25.0,1.0,,48.0,,106.0,7.0,2.0
167358,,,,,,,,4406.0,,1509.0,227.0,,,,,201.0,538.0,375.0,438.0,45.0,,185.0,,232.0,90.0,12.0
167376,,,,,,,,499.0,,188.0,,,,,,74.0,12.0,31.0,4.0,,,7.0,,68.0,7.0,
167394,,,,,,,,234.0,,108.0,,,,,,18.0,9.0,10.0,27.0,3.0,,8.0,,28.0,,
167455,,,,,,,,119.0,,50.0,2.0,,,,,8.0,5.0,,18.0,,,3.0,3.0,4.0,4.0,5.0
167464,,,,,,,,33.0,,18.0,,,,,,3.0,0.0,,0.0,,,6.0,1.0,3.0,,
167525,,,,,,,,234.0,,127.0,4.0,,,,,25.0,8.0,5.0,10.0,,,13.0,,7.0,,
167534,,,,,,,,669.0,,269.0,,,,,,75.0,31.0,36.0,53.0,3.0,,40.0,,68.0,6.0,3.0
167598,,,,,,,,480.0,,217.0,,,,,,42.0,9.0,15.0,24.0,8.0,,36.0,,44.0,7.0,1.0
167631,,,,,,,,290.0,,113.0,1.0,,,,,39.0,19.0,6.0,3.0,1.0,,19.0,,19.0,5.0,1.0
167677,,,,,,,,28.0,,19.0,,,,,,2.0,2.0,,,,,1.0,,3.0,,
167729,,,,,,,,1008.0,,464.0,,,,,,35.0,89.0,48.0,50.0,11.0,,96.0,,58.0,18.0,6.0
167783,,,,,,,,862.0,,478.0,,,,,,67.0,81.0,33.0,39.0,8.0,,24.0,,65.0,10.0,
167792,,,,,,,,208.0,,65.0,,,,,,7.0,6.0,6.0,7.0,8.0,,61.0,3.0,13.0,10.0,6.0
167835,,,,,,,,1197.0,,378.0,,,,,,63.0,141.0,80.0,44.0,4.0,,153.0,2.0,148.0,38.0,15.0
167871,,,,,,,,24.0,,18.0,,,,,,2.0,,,,,,,,2.0,,
167899,,,,,,,,690.0,,261.0,,,,,,46.0,39.0,24.0,26.0,8.0,,103.0,,94.0,14.0,3.0
167905,,,,,,,,510.0,,219.0,,,,,,48.0,20.0,22.0,21.0,5.0,,37.0,,66.0,11.0,10.0
167987,,,,,,,,1178.0,,463.0,3.0,,,,,158.0,46.0,88.0,60.0,7.0,,101.0,,166.0,29.0,17.0
167996,,,,,,,,640.0,,223.0,,,,,,122.0,15.0,30.0,52.0,5.0,,96.0,,63.0,16.0,
168005,,,,,,,,1097.0,,455.0,,,,,,68.0,211.0,49.0,71.0,7.0,,59.0,,136.0,,
168032,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
