UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
145646,,,,,,,,471.0,,159.0,,,,,,33.0,16.0,12.0,54.0,2.0,,76.0,1.0,54.0,20.0,2.0
145682,,,,,,,,656.0,,288.0,,,,,,24.0,43.0,40.0,58.0,3.0,,86.0,30.0,52.0,,
145691,,,,,,,,241.0,,80.0,,,,,,23.0,7.0,9.0,34.0,4.0,,27.0,1.0,19.0,2.0,
145707,,,,,,,,102.0,,54.0,,,,,,4.0,2.0,2.0,19.0,,,8.0,3.0,9.0,1.0,
145725,,,,,,,,1212.0,,413.0,,,,,,193.0,118.0,72.0,4.0,4.0,,65.0,,148.0,,
145770,,,,,,,,62.0,,29.0,,,,,,17.0,1.0,,3.0,,,,,11.0,,
145813,,,,,,,,3163.0,,967.0,,,,,,347.0,67.0,205.0,130.0,41.0,,427.0,,321.0,109.0,33.0
145831,,,,,,,,238.0,,121.0,,,,,,11.0,19.0,8.0,30.0,1.0,,15.0,0.0,20.0,,
145886,,,,,,,,25.0,,19.0,,,,,,2.0,1.0,,,,,,,0.0,,
146205,,,,,,,,345.0,,121.0,,,,,,15.0,8.0,12.0,63.0,,,39.0,,76.0,,
146241,,,,,,,,247.0,,124.0,,,,,,12.0,14.0,10.0,12.0,,,28.0,,22.0,,
146278,,,,,,,,213.0,,90.0,,,,,,17.0,16.0,15.0,28.0,,,17.0,1.0,27.0,,
146296,,,,,,,,829.0,,370.0,,,,,,13.0,32.0,48.0,107.0,,,98.0,35.0,113.0,,
146339,,,,,,,,214.0,,107.0,1.0,,,,,13.0,7.0,6.0,16.0,3.0,,5.0,11.0,29.0,,0.0
146348,,,,,,,,306.0,,125.0,,,,,,31.0,13.0,14.0,39.0,,,26.0,1.0,36.0,,
146366,,,,,,,,205.0,,92.0,,,,,,20.0,18.0,12.0,17.0,,,15.0,9.0,9.0,,1.0
146393,,,,,,,,197.0,,92.0,,,,,,39.0,10.0,6.0,1.0,,,8.0,16.0,10.0,,
146418,,,,,,,,265.0,,108.0,,,,,,10.0,8.0,13.0,47.0,,,29.0,6.0,30.0,,
146427,,,,,,,,378.0,,131.0,,,,,,37.0,10.0,16.0,34.0,,,83.0,,25.0,,
146454,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
146472,,,,,,,,906.0,,408.0,,,,,,48.0,52.0,45.0,94.0,0.0,,100.0,24.0,79.0,,
146481,,,,,,,,339.0,,125.0,2.0,,,,,44.0,19.0,11.0,36.0,6.0,,26.0,,26.0,8.0,2.0
146490,,,,,,,,102.0,,50.0,,,,,,13.0,26.0,3.0,,,,,4.0,6.0,,
146506,,,,,,,,345.0,,142.0,,,,,,27.0,20.0,16.0,36.0,1.0,,34.0,5.0,36.0,1.0,
146533,,,,,,,,34.0,,21.0,,,,,,2.0,1.0,0.0,,,,,,3.0,,
146603,,,,,,,,430.0,,176.0,,,,,,66.0,26.0,27.0,64.0,5.0,,35.0,,27.0,,
146612,,,,,,,,737.0,,352.0,,,,,,91.0,28.0,31.0,76.0,4.0,,31.0,,64.0,31.0,
146667,,,,,,,,108.0,,42.0,,,,,,12.0,7.0,1.0,2.0,,,14.0,6.0,12.0,,
146676,,,,,,,,217.0,,59.0,,,,,,29.0,8.0,4.0,13.0,1.0,,50.0,,17.0,10.0,
146685,,,,,,,,454.0,,182.0,,,,,,58.0,18.0,20.0,19.0,,,38.0,,67.0,7.0,
146700,,,,,,,,62.0,,31.0,,,,,,17.0,,1.0,,,,2.0,,9.0,,
146719,,,,,,,,2734.0,,1174.0,63.0,,,,,349.0,106.0,210.0,145.0,70.0,,256.0,,258.0,49.0,
146728,,,,,,,,62.0,,16.0,,,,,,13.0,1.0,3.0,3.0,,,1.0,5.0,10.0,3.0,
146755,,,,,,,,29.0,,18.0,,,,,,3.0,3.0,1.0,,,,,,3.0,,
146807,,,,,,,,9.0,,3.0,,,,,,3.0,,,,,,,,3.0,,
146816,,,,,,,,28.0,,16.0,,,,,,5.0,,,,,,,,3.0,,
146825,,,,,,,,124.0,,44.0,,,,,,18.0,3.0,5.0,26.0,3.0,,1.0,,14.0,,
146977,,,,,,,,59.0,,31.0,,,,,,11.0,,1.0,0.0,,,1.0,,12.0,,
147004,,,,,,,,381.0,,142.0,,,,,,58.0,13.0,24.0,12.0,0.0,,16.0,2.0,60.0,5.0,1.0
147013,,,,,,,,335.0,,152.0,,,,,,22.0,16.0,9.0,80.0,5.0,,21.0,,27.0,,3.0
147031,,,,,,,,22.0,,8.0,,,,,,4.0,2.0,,,,,,,3.0,,
147129,,,,,,,,97.0,,52.0,,,,,,24.0,2.0,1.0,1.0,,,5.0,1.0,4.0,,
147165,,,,,,,,47.0,,25.0,,,,,,9.0,,2.0,,,,1.0,,2.0,,
147244,,,,,,,,376.0,,180.0,,,,,,28.0,13.0,11.0,60.0,,,18.0,,49.0,,
147341,,,,,,,,279.0,,101.0,,,,,,21.0,14.0,6.0,47.0,3.0,,28.0,,27.0,10.0,
147369,,,,,,,,496.0,,130.0,,,,,,132.0,51.0,29.0,32.0,1.0,,31.0,1.0,64.0,16.0,1.0
147378,,,,,,,,822.0,,406.0,,,,,,34.0,15.0,34.0,36.0,1.0,,54.0,3.0,143.0,15.0,4.0
147396,,,,,,,,20.0,,9.0,,,,,,1.0,3.0,,,,,1.0,3.0,1.0,,
147411,,,,,,,,258.0,,98.0,,,,,,26.0,1.0,12.0,13.0,,,28.0,1.0,51.0,,
147439,,,,,,,,9.0,,5.0,,,,,,3.0,,,,,,,,0.0,,
147536,,,,,,,,542.0,,189.0,,,,,,29.0,48.0,21.0,107.0,,,21.0,,42.0,,1.0
147590,,,,,,,,173.0,,80.0,2.0,,,,,25.0,5.0,3.0,3.0,,,16.0,6.0,24.0,,
147642,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
147660,,,,,,,,513.0,,205.0,,,,,,99.0,14.0,17.0,74.0,5.0,,16.0,1.0,45.0,23.0,
147679,,,,,,,,454.0,,225.0,,,,,,28.0,19.0,14.0,31.0,3.0,,27.0,30.0,18.0,7.0,
147697,,,,,,,,25.0,,9.0,,,,,,3.0,,,,,,,2.0,3.0,,
147703,,,,,,,,3039.0,,936.0,12.0,10.0,,,,237.0,172.0,260.0,199.0,26.0,,391.0,,427.0,10.0,61.0
147749,,,,,,,,117.0,,38.0,,,,,,37.0,5.0,3.0,,,,,11.0,19.0,,
147767,,,,,,,,10316.0,,2397.0,1176.0,,,,,276.0,1671.0,1853.0,371.0,154.0,,159.0,20.0,1626.0,334.0,
147776,,,,,,,,1082.0,,389.0,,,,,,160.0,57.0,37.0,47.0,2.0,,73.0,1.0,108.0,4.0,22.0
147800,,,,,,,,634.0,,293.0,,,,,,11.0,26.0,38.0,57.0,2.0,,73.0,9.0,91.0,,
147819,,,,,,,,6.0,,4.0,,,,,,,1.0,,,,,,,,,
147828,,,,,,,,625.0,,235.0,,,,,,49.0,13.0,48.0,44.0,3.0,,49.0,47.0,98.0,16.0,1.0
147916,,,,,,,,517.0,,242.0,,,,,,24.0,22.0,30.0,47.0,,,57.0,14.0,57.0,,
148007,,,,,,,,361.0,,144.0,,,,,,31.0,22.0,12.0,25.0,,,24.0,1.0,71.0,7.0,
148016,,,,,,,,325.0,,74.0,,,,,,38.0,18.0,13.0,36.0,4.0,,62.0,0.0,29.0,23.0,9.0
148098,,,,,,,,10.0,,7.0,,,,,,2.0,1.0,,,,,,,,,
148131,,,,,,,,165.0,,69.0,,,,,,21.0,1.0,4.0,31.0,2.0,,7.0,8.0,20.0,,
148140,,,,,,,,20.0,,15.0,,,,,,1.0,1.0,,,,,0.0,,1.0,,
148177,,,,,,,,81.0,,38.0,,,,,,11.0,6.0,,2.0,,,,,17.0,,
148256,,,,,,,,241.0,,85.0,,,,,,23.0,12.0,12.0,25.0,,,36.0,4.0,20.0,,
148292,,,,,,,,194.0,,93.0,,,,,,24.0,12.0,8.0,22.0,,,6.0,4.0,17.0,,
148335,,,,,,,,257.0,,94.0,,,,,,46.0,13.0,6.0,33.0,,,10.0,0.0,8.0,,
148380,,,,,,,,460.0,,221.0,,,,,,52.0,14.0,20.0,38.0,,,34.0,,69.0,,
148399,,,,,,,,49.0,,15.0,,,,,,9.0,1.0,1.0,,,,,6.0,14.0,2.0,
148405,,,,,,,,244.0,,118.0,,,,,,31.0,16.0,8.0,31.0,1.0,,9.0,,26.0,,
148487,,,,,,,,752.0,,330.0,,,,,,70.0,46.0,20.0,56.0,1.0,,27.0,,77.0,14.0,
148496,,,,,,,,490.0,,235.0,,,,,,63.0,13.0,12.0,26.0,1.0,,14.0,,88.0,10.0,
148511,,,,,,,,2455.0,,1641.0,,,,,,128.0,94.0,49.0,9.0,246.0,,149.0,14.0,114.0,,
148575,,,,,,,,66.0,,43.0,,,,,,4.0,10.0,,,2.0,,,,4.0,,
148584,,,,,,,,390.0,,184.0,,,,,,36.0,9.0,12.0,35.0,3.0,,41.0,,35.0,,4.0
148593,,,,,,,,31.0,,19.0,,,,,,1.0,1.0,,,,,,,4.0,,
148627,,,,,,,,507.0,,212.0,,,,,,20.0,7.0,14.0,36.0,2.0,,60.0,,120.0,10.0,2.0
148654,,,,,,,,766.0,,256.0,0.0,,,,,90.0,65.0,26.0,58.0,3.0,,73.0,,109.0,26.0,9.0
148672,,,,,,,,162.0,,63.0,,,,,,15.0,12.0,8.0,21.0,1.0,,18.0,1.0,12.0,,
148821,,,,,,,,122.0,,51.0,,,,,,8.0,6.0,6.0,22.0,,,3.0,,15.0,,
148876,,,,,,,,165.0,,70.0,,,,,,23.0,5.0,15.0,,,,,9.0,17.0,,
148885,,,,,,,,132.0,,38.0,,,,,,11.0,7.0,1.0,,0.0,,26.0,1.0,35.0,3.0,
148937,,,,,,,,111.0,,46.0,,,,,,6.0,9.0,4.0,11.0,,,4.0,10.0,15.0,,
148955,,,,,,,,13.0,,2.0,,,,,,3.0,3.0,,,,,2.0,,2.0,,
148982,,,,,,,,38.0,,10.0,,1.0,,,,5.0,4.0,1.0,1.0,,,1.0,3.0,4.0,2.0,
148991,,,,,,,,136.0,,53.0,,,,,,18.0,4.0,9.0,20.0,,,5.0,0.0,19.0,,
149028,,,,,,,,46.0,,29.0,,,,,,5.0,1.0,,,,,,,6.0,,
149204,,,,,,,,9.0,,5.0,,,,,,1.0,1.0,,,,,,,2.0,,
149222,,,,,,,,4357.0,,1062.0,71.0,101.0,,,,132.0,340.0,240.0,305.0,470.0,,394.0,7.0,853.0,133.0,34.0
149231,,,,,,,,2171.0,,683.0,,,,,,89.0,111.0,135.0,106.0,23.0,,305.0,16.0,323.0,61.0,29.0
149240,,,,,,,,45.0,,,,,,,,14.0,13.0,1.0,2.0,,,1.0,,14.0,,
149310,,,,,,,,27.0,,9.0,,,,,,6.0,2.0,2.0,,,,,2.0,4.0,,
149329,,,,,,,,25.0,,7.0,,,,,,5.0,2.0,,,,,9.0,,1.0,,
149365,,,,,,,,416.0,,144.0,,,,,,27.0,25.0,16.0,20.0,,,43.0,,91.0,,3.0
149499,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
149505,,,,,,,,214.0,,97.0,,,,,,39.0,6.0,11.0,19.0,1.0,,5.0,,22.0,6.0,
149514,,,,,,,,387.0,,144.0,,,,,,31.0,12.0,13.0,42.0,0.0,,47.0,,28.0,9.0,
149532,,,,,,,,665.0,,286.0,,,,,,32.0,42.0,35.0,77.0,2.0,,73.0,,72.0,,1.0
149550,,,,,,,,18.0,,14.0,,,,,,2.0,,,,,,,,2.0,,
149587,,,,,,,,829.0,,1.0,1.0,,,,,250.0,247.0,158.0,13.0,,,2.0,,144.0,,
149639,,,,,,,,39.0,,20.0,,2.0,,,,2.0,4.0,2.0,1.0,,,1.0,,3.0,,
149727,,,,,,,,674.0,,229.0,,,,,,93.0,10.0,29.0,85.0,1.0,,54.0,11.0,116.0,,
149763,,,,,,,,100.0,,51.0,,,,,,13.0,3.0,4.0,,,,,,4.0,,
149772,,,,,,,,1580.0,,573.0,,,,,,49.0,107.0,118.0,97.0,23.0,,185.0,3.0,188.0,53.0,4.0
149781,,,,,,,,807.0,,256.0,,,,,,53.0,124.0,42.0,66.0,6.0,,68.0,2.0,115.0,32.0,2.0
149842,,,,,,,,969.0,,360.0,,,,,,36.0,50.0,80.0,151.0,32.0,,109.0,24.0,67.0,,
150048,,,,,,,,89.0,,28.0,,,,,,21.0,,1.0,18.0,,,4.0,,13.0,,
150066,,,,,,,,344.0,,138.0,,,,,,35.0,17.0,15.0,46.0,2.0,,12.0,1.0,49.0,13.0,
150136,,,,,,,,3289.0,,1112.0,,,,,,212.0,171.0,183.0,142.0,11.0,,564.0,,512.0,144.0,43.0
150145,,,,,,,,252.0,,101.0,,,,,,26.0,8.0,9.0,26.0,1.0,,16.0,,35.0,6.0,
150163,,,,,,,,1186.0,,431.0,11.0,,,,,209.0,36.0,47.0,129.0,14.0,,107.0,2.0,121.0,32.0,2.0
150172,,,,,,,,114.0,,51.0,,,,,,5.0,7.0,5.0,32.0,,,3.0,,4.0,,
150215,,,,,,,,48.0,,11.0,,,,,,12.0,3.0,,3.0,,,,,10.0,,
150251,,,,,,,,14.0,,5.0,,,,,,7.0,,1.0,,,,,,,,
150288,,,,,,,,107.0,,25.0,,,,,,4.0,8.0,6.0,2.0,,,25.0,3.0,22.0,1.0,
150303,,,,,,,,19.0,,12.0,,,,,,1.0,1.0,,,,,,,2.0,,
150400,,,,,,,,662.0,,242.0,,,,,,52.0,85.0,40.0,83.0,2.0,,67.0,,52.0,13.0,2.0
150428,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
150437,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
150455,,,,,,,,362.0,,125.0,,2.0,,,,24.0,17.0,12.0,39.0,4.0,,14.0,3.0,51.0,11.0,2.0
150534,,,,,,,,514.0,,204.0,,,,,,53.0,12.0,11.0,73.0,6.0,,26.0,5.0,73.0,10.0,
150604,,,,,,,,264.0,,88.0,,,,,,23.0,13.0,12.0,40.0,4.0,,27.0,,31.0,9.0,
150668,,,,,,,,232.0,,80.0,,,,,,46.0,5.0,14.0,25.0,,,20.0,6.0,20.0,6.0,
150677,,,,,,,,226.0,,79.0,,4.0,,,,9.0,17.0,8.0,31.0,,,4.0,,9.0,0.0,3.0
150756,,,,,,,,244.0,,84.0,,,,,,17.0,9.0,6.0,38.0,5.0,,27.0,,25.0,,
150765,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,2.0,,
150774,,,,,,,,85.0,,34.0,,,,,,13.0,9.0,3.0,17.0,,,2.0,,3.0,,
150853,,,,,,,,37.0,,21.0,,,,,,3.0,3.0,1.0,1.0,,,,,3.0,,
150941,,,,,,,,198.0,,97.0,,,,,,28.0,20.0,7.0,,,,5.0,11.0,28.0,,
150987,,,,,,,,4827.0,,2364.0,,,,,,330.0,321.0,187.0,484.0,,,253.0,,818.0,,
151102,,,,,,,,1117.0,,414.0,,30.0,,,,52.0,146.0,72.0,52.0,13.0,,141.0,,153.0,27.0,6.0
151111,,,,,,,,7941.0,,2799.0,542.0,,,,,686.0,396.0,797.0,371.0,627.0,,371.0,4.0,1075.0,188.0,22.0
151166,,,,,,,,307.0,,115.0,,,,,,71.0,6.0,7.0,,,,3.0,1.0,18.0,,
151263,,,,,,,,855.0,,380.0,2.0,,,,,50.0,32.0,29.0,74.0,9.0,,73.0,,94.0,12.0,
151290,,,,,,,,449.0,,203.0,,,,,,27.0,19.0,8.0,44.0,,,1.0,,48.0,6.0,
151306,,,,,,,,1159.0,,420.0,,,,,,137.0,44.0,60.0,65.0,5.0,,113.0,7.0,185.0,4.0,20.0
151324,,,,,,,,1659.0,,527.0,,,,,,104.0,70.0,91.0,156.0,10.0,,214.0,3.0,271.0,53.0,6.0
151333,,,,,,,,323.0,,154.0,,,,,,48.0,1.0,13.0,20.0,,,28.0,,43.0,9.0,3.0
151342,,,,,,,,606.0,,306.0,,,,,,74.0,6.0,31.0,39.0,,,48.0,,77.0,15.0,
151351,,,,,,,,8924.0,,2169.0,465.0,,,,,1046.0,385.0,1048.0,832.0,88.0,,857.0,59.0,1383.0,323.0,109.0
151360,,,,,,,,446.0,,219.0,3.0,,,,,49.0,4.0,26.0,32.0,,,39.0,,62.0,3.0,
151379,,,,,,,,528.0,,277.0,,,,,,58.0,5.0,24.0,38.0,,,35.0,,73.0,9.0,1.0
151388,,,,,,,,330.0,,167.0,,,,,,47.0,1.0,11.0,35.0,,,16.0,,40.0,9.0,
151458,,,,,,,,31.0,,11.0,,,,,,4.0,,,,,,5.0,8.0,2.0,,
151467,,,,,,,,39.0,,16.0,,,,,,4.0,1.0,,,,,,11.0,5.0,,
151564,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
151607,,,,,,,,10.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,,
151616,,,,,,,,13.0,,2.0,,,,,,1.0,0.0,,,,,,,6.0,,
151652,,,,,,,,15.0,,9.0,,,,,,2.0,,,,,,,,2.0,,
151661,,,,,,,,85.0,,38.0,,,,,,29.0,,1.0,,,,1.0,,11.0,,
151777,,,,,,,,338.0,,121.0,,,,,,40.0,14.0,14.0,37.0,2.0,,30.0,12.0,41.0,6.0,
151786,,,,,,,,488.0,,193.0,,,,,,42.0,16.0,18.0,89.0,2.0,,16.0,,48.0,,
151801,,,,,,,,1516.0,,643.0,,,,,,355.0,26.0,61.0,27.0,9.0,,68.0,,275.0,24.0,2.0
151810,,,,,,,,50.0,,14.0,,,,,,14.0,,2.0,,,,8.0,,3.0,,
151865,,,,,,,,31.0,,8.0,,,,,,8.0,4.0,1.0,1.0,,,,1.0,5.0,1.0,
151944,,,,,,,,54.0,,20.0,14.0,,,,,7.0,1.0,1.0,,,,,2.0,5.0,1.0,
151962,,,,,,,,10.0,,7.0,,,,,,,,,,,,,1.0,1.0,,
152044,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
152080,,,,,,,,5967.0,,1241.0,290.0,,,,,607.0,788.0,583.0,279.0,30.0,,1212.0,30.0,612.0,8.0,21.0
152099,,,,,,,,291.0,,71.0,,0.0,,,,21.0,7.0,3.0,8.0,1.0,,7.0,2.0,32.0,8.0,
152150,,,,,,,,9.0,,3.0,,,,,,2.0,1.0,1.0,,,,,,1.0,,
152275,,,,,,,,12.0,,6.0,,,,,,,1.0,,,,,0.0,1.0,3.0,0.0,
152309,,,,,,,,9.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,0.0,
152318,,,,,,,,548.0,,190.0,,,,,,92.0,8.0,50.0,32.0,3.0,,70.0,,58.0,18.0,6.0
152327,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
152336,,,,,,,,401.0,,186.0,,,,,,34.0,18.0,16.0,40.0,,,16.0,,40.0,8.0,3.0
152381,,,,,,,,173.0,,92.0,,,,,,15.0,8.0,5.0,7.0,,,7.0,,10.0,4.0,
152390,,,,,,,,439.0,,172.0,0.0,,,,,38.0,23.0,15.0,30.0,5.0,,65.0,,54.0,12.0,
152415,,,,,,,,25.0,,11.0,,,,,,2.0,,,9.0,,,,,1.0,,
152451,,,,,,,,130.0,,20.0,,,,,,27.0,,5.0,,4.0,,33.0,,39.0,,
152497,,,,,,,,27.0,,19.0,,,,,,1.0,2.0,1.0,,,,,,2.0,,
152530,,,,,,,,446.0,,153.0,,,,,,32.0,17.0,24.0,49.0,6.0,,47.0,1.0,89.0,13.0,5.0
152567,,,,,,,,423.0,,165.0,,,,,,41.0,7.0,12.0,,,,127.0,17.0,,50.0,
152600,,,,,,,,968.0,,344.0,,,,,,162.0,23.0,33.0,62.0,6.0,,177.0,1.0,111.0,19.0,3.0
152628,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
152637,,,,,,,,1186.0,,560.0,,,,,,103.0,8.0,25.0,24.0,5.0,,73.0,,320.0,32.0,5.0
152673,,,,,,,,267.0,,92.0,,,,,,27.0,26.0,16.0,46.0,5.0,,1.0,10.0,39.0,,
152798,,,,,,,,86.0,,56.0,,,,,,4.0,2.0,2.0,,,,4.0,,7.0,,
152992,,,,,,,,185.0,,80.0,,,,,,7.0,7.0,4.0,32.0,,,7.0,12.0,10.0,,
153001,,,,,,,,437.0,,189.0,1.0,2.0,,,,41.0,16.0,6.0,59.0,2.0,,29.0,13.0,34.0,12.0,
153074,,,,,,,,37.0,,18.0,,,,,,2.0,2.0,,,,,2.0,,4.0,,
153083,,,,,,,,19.0,,12.0,,,,,,1.0,,,,,,,,3.0,0.0,
153108,,,,,,,,404.0,,111.0,,,,,,34.0,24.0,10.0,56.0,3.0,,112.0,1.0,30.0,4.0,1.0
153126,,,,,,,,263.0,,110.0,,,,,,26.0,7.0,10.0,33.0,3.0,,37.0,,25.0,6.0,
153144,,,,,,,,330.0,,127.0,,,,,,45.0,10.0,7.0,55.0,5.0,,33.0,,31.0,7.0,1.0
153162,,,,,,,,254.0,,98.0,2.0,,,,,24.0,20.0,7.0,36.0,5.0,,16.0,,25.0,,
153171,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
153214,,,,,,,,1096.0,,610.0,,,,,,48.0,32.0,38.0,21.0,1.0,,50.0,15.0,123.0,30.0,6.0
153241,,,,,,,,48.0,,19.0,,,,,,2.0,2.0,1.0,,,,9.0,,12.0,,
153250,,,,,,,,246.0,,104.0,,,,,,30.0,5.0,9.0,36.0,1.0,,14.0,1.0,30.0,5.0,2.0
153269,,,,,,,,1086.0,,375.0,1.0,,,,,63.0,40.0,70.0,90.0,2.0,,91.0,1.0,224.0,26.0,2.0
153278,,,,,,,,422.0,,145.0,1.0,,,,,30.0,3.0,6.0,44.0,,,53.0,25.0,60.0,14.0,
153296,,,,,,,,69.0,,27.0,,,,,,4.0,1.0,,2.0,,,12.0,,3.0,5.0,
153302,,,,,,,,68.0,,25.0,,,,,,13.0,1.0,2.0,8.0,0.0,,8.0,,6.0,2.0,
153311,,,,,,,,525.0,,240.0,,,,,,30.0,5.0,21.0,24.0,,,19.0,3.0,70.0,,
153320,,,,,,,,76.0,,25.0,,,,,,14.0,2.0,0.0,4.0,1.0,,12.0,2.0,14.0,,
153339,,,,,,,,5.0,,3.0,,,,,,0.0,1.0,,,,,,,,,
153366,,,,,,,,306.0,,88.0,,,,,,30.0,9.0,13.0,42.0,4.0,,28.0,0.0,48.0,10.0,
153375,,,,,,,,287.0,,133.0,,,,,,23.0,20.0,7.0,38.0,,,,,27.0,7.0,
153384,,,,,,,,734.0,,214.0,6.0,,,,,60.0,28.0,44.0,56.0,9.0,,128.0,3.0,91.0,25.0,7.0
153409,,,,,,,,25.0,,16.0,,,,,,4.0,1.0,,1.0,,,,,,,
153418,,,,,,,,32.0,,9.0,,,,,,5.0,1.0,,8.0,,,,,1.0,,
153427,,,,,,,,24.0,,12.0,,,,,,3.0,1.0,,,,,,2.0,4.0,1.0,
153445,,,,,,,,512.0,,243.0,,,,,,50.0,38.0,14.0,16.0,,,8.0,,50.0,1.0,2.0
153463,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
153472,,,,,,,,503.0,,243.0,,,,,,28.0,23.0,16.0,43.0,2.0,,47.0,9.0,57.0,6.0,3.0
153524,,,,,,,,480.0,,203.0,,,,,,46.0,17.0,8.0,46.0,,,52.0,,70.0,9.0,12.0
153533,,,,,,,,270.0,,102.0,,10.0,,,,32.0,13.0,10.0,13.0,,,33.0,2.0,38.0,,
153542,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
153588,,,,,,,,5.0,,2.0,,,,,,2.0,1.0,,,,,,,,,
153597,,,,,,,,16.0,,8.0,,,,,,3.0,,,,,,,1.0,4.0,,
153603,,,,,,,,6302.0,,1679.0,521.0,201.0,,,,154.0,166.0,565.0,170.0,170.0,,510.0,35.0,464.0,344.0,90.0
153621,,,,,,,,104.0,,31.0,,,,,,6.0,10.0,4.0,13.0,,,5.0,9.0,14.0,,
153630,,,,,,,,535.0,,219.0,,,,,,44.0,17.0,26.0,70.0,5.0,,58.0,6.0,77.0,,2.0
153658,,,,,,,,9925.0,,2528.0,295.0,,,,,256.0,1279.0,1565.0,417.0,854.0,,986.0,2.0,670.0,225.0,157.0
153737,,,,,,,,1183.0,,474.0,,,,,,102.0,61.0,30.0,51.0,3.0,,159.0,16.0,124.0,25.0,2.0
153746,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,1.0,,1.0,
153764,,,,,,,,11.0,,8.0,,,,,,1.0,,,,,,,1.0,,1.0,
153773,,,,,,,,10.0,,6.0,,,,,,1.0,,,,,,,2.0,1.0,,
153782,,,,,,,,5.0,,2.0,,,,,,1.0,,,,,,,0.0,,,
153825,,,,,,,,330.0,,109.0,,,,,,36.0,17.0,12.0,53.0,4.0,,42.0,1.0,31.0,12.0,
153834,,,,,,,,457.0,,183.0,,,,,,42.0,14.0,23.0,38.0,3.0,,54.0,,58.0,15.0,
153861,,,,,,,,392.0,,113.0,10.0,5.0,,,,27.0,36.0,19.0,19.0,,,44.0,15.0,7.0,1.0,3.0
153922,,,,,,,,150.0,,42.0,,,,,,18.0,3.0,9.0,14.0,,,9.0,1.0,23.0,5.0,
153977,,,,,,,,110.0,,61.0,,,,,,17.0,,3.0,,,,1.0,,9.0,,
154004,,,,,,,,305.0,,129.0,,,,,,32.0,6.0,8.0,48.0,2.0,,25.0,,38.0,6.0,
154013,,,,,,,,260.0,,111.0,,,,,,32.0,10.0,7.0,38.0,,,19.0,,18.0,9.0,
154022,,,,,,,,1272.0,,1013.0,,,,,,34.0,17.0,1.0,1.0,,,,,3.0,,
154059,,,,,,,,291.0,,81.0,,,,,,23.0,16.0,14.0,39.0,1.0,,27.0,2.0,44.0,,5.0
154095,,,,,,,,1834.0,,600.0,,,,,,103.0,140.0,156.0,129.0,26.0,,209.0,10.0,217.0,68.0,33.0
154101,,,,,,,,248.0,,103.0,,,,,,43.0,5.0,7.0,34.0,2.0,,19.0,,15.0,4.0,1.0
154110,,,,,,,,490.0,,250.0,,,,,,57.0,25.0,12.0,5.0,1.0,,47.0,,54.0,,
154129,,,,,,,,163.0,,76.0,,,,,,18.0,2.0,4.0,2.0,,,16.0,3.0,18.0,3.0,
154156,,,,,,,,303.0,,89.0,14.0,,,,,59.0,19.0,17.0,5.0,27.0,,3.0,,70.0,,
154165,,,,,,,,4.0,,3.0,,,,,,1.0,,,,,,,,,,
154174,,,,,,,,448.0,,141.0,8.0,14.0,,,,94.0,39.0,14.0,7.0,1.0,,1.0,5.0,110.0,5.0,1.0
154208,,,,,,,,18.0,,11.0,,,,,,2.0,2.0,,,,,,2.0,1.0,,
154235,,,,,,,,494.0,,242.0,,,,,,29.0,12.0,20.0,43.0,3.0,,16.0,,91.0,12.0,
154262,,,,,,,,44.0,,33.0,,,,,,2.0,,,,,,,,2.0,,
154332,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,0.0,,1.0,
154341,,,,,,,,6.0,,3.0,,,,,,0.0,,,,,,,2.0,,0.0,
154350,,,,,,,,307.0,,125.0,,,,,,22.0,6.0,10.0,61.0,2.0,,7.0,10.0,56.0,,2.0
154378,,,,,,,,273.0,,110.0,,,,,,28.0,5.0,9.0,51.0,,,14.0,4.0,28.0,,1.0
154396,,,,,,,,179.0,,63.0,,,,,,5.0,8.0,5.0,25.0,,,14.0,,22.0,6.0,1.0
