UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
161299,,,,,,,,262.0,,99.0,,,,,,9.0,11.0,13.0,24.0,2.0,,29.0,,28.0,14.0,17.0
161341,,,,,,,,150.0,,46.0,,,,,,11.0,10.0,1.0,33.0,1.0,,15.0,,20.0,5.0,
161457,,,,,,,,1111.0,,377.0,26.0,,,,,92.0,65.0,68.0,54.0,32.0,,103.0,,119.0,22.0,
161484,,,,,,,,93.0,,44.0,,,,,,10.0,7.0,4.0,3.0,,,7.0,,6.0,4.0,
161493,,,,,,,,14.0,,10.0,,,,,,2.0,,,,,,,,,,
161509,,,,,,,,125.0,,52.0,,,,,,3.0,7.0,3.0,4.0,2.0,,,,14.0,10.0,
161518,,,,,,,,330.0,,122.0,,,,,,33.0,10.0,14.0,42.0,6.0,,54.0,,21.0,5.0,
161527,,,,,,,,22.0,,14.0,,,,,,2.0,,,,,,,,2.0,0.0,
161545,,,,,,,,365.0,,211.0,,,,,,24.0,14.0,12.0,11.0,1.0,,26.0,,27.0,7.0,
161554,,,,,,,,1226.0,,470.0,10.0,,,,,49.0,222.0,24.0,99.0,4.0,,73.0,,151.0,50.0,
161563,,,,,,,,162.0,,48.0,,,,,,26.0,4.0,2.0,18.0,5.0,,17.0,,14.0,5.0,0.0
161572,,,,,,,,252.0,,86.0,1.0,,,,,25.0,10.0,9.0,9.0,1.0,,41.0,12.0,13.0,2.0,1.0
161581,,,,,,,,61.0,,27.0,,,,,,7.0,2.0,2.0,3.0,,,5.0,,4.0,1.0,
161688,,,,,,,,345.0,,121.0,,8.0,,,,33.0,14.0,18.0,14.0,1.0,,5.0,4.0,51.0,26.0,5.0
161767,,,,,,,,1099.0,,396.0,,91.0,,,,81.0,51.0,60.0,12.0,6.0,,84.0,7.0,183.0,2.0,1.0
161800,,,,,,,,11.0,,4.0,,,,,,5.0,,,,,,,1.0,,1.0,
161855,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
161864,,,,,,,,423.0,,144.0,,17.0,,,,57.0,41.0,15.0,19.0,,,18.0,,36.0,22.0,2.0
161873,,,,,,,,646.0,,221.0,,13.0,,,,117.0,89.0,56.0,35.0,,,43.0,2.0,41.0,4.0,2.0
162007,,,,,,,,749.0,,304.0,,,,,,103.0,103.0,24.0,46.0,4.0,,27.0,2.0,109.0,13.0,6.0
162061,,,,,,,,92.0,,30.0,,,,,,7.0,3.0,5.0,1.0,,,6.0,,29.0,,
162104,,,,,,,,260.0,,89.0,,8.0,,,,12.0,13.0,6.0,30.0,0.0,,2.0,,80.0,,
162122,,,,,,,,551.0,,202.0,,28.0,,,,56.0,43.0,21.0,33.0,1.0,,13.0,0.0,44.0,36.0,
162168,,,,,,,,258.0,,66.0,,8.0,,,,30.0,16.0,16.0,13.0,1.0,,18.0,,40.0,4.0,
162210,,,,,,,,161.0,,78.0,,,,,,23.0,9.0,6.0,8.0,,,7.0,,9.0,9.0,3.0
162283,,,,,,,,457.0,,163.0,,,,,,77.0,59.0,20.0,25.0,2.0,,17.0,1.0,71.0,6.0,4.0
162335,,,,,,,,6.0,,3.0,,,,,,1.0,0.0,,,,,,,1.0,,
162371,,,,,,,,56.0,,31.0,,,,,,4.0,2.0,,,,,3.0,6.0,7.0,,
162557,,,,,,,,579.0,,180.0,,40.0,,,,69.0,25.0,25.0,35.0,5.0,,23.0,,109.0,34.0,2.0
162584,,,,,,,,752.0,,273.0,,,,,,80.0,69.0,30.0,38.0,9.0,,80.0,1.0,115.0,32.0,5.0
162609,,,,,,,,145.0,,28.0,,9.0,,,,12.0,4.0,3.0,4.0,,,13.0,1.0,39.0,20.0,3.0
162654,,,,,,,,381.0,,155.0,,,,,,53.0,18.0,3.0,44.0,4.0,,31.0,,26.0,19.0,1.0
162690,,,,,,,,325.0,,111.0,,13.0,,,,42.0,9.0,11.0,23.0,1.0,,25.0,3.0,42.0,7.0,1.0
162706,,,,,,,,509.0,,170.0,,27.0,,,,29.0,35.0,31.0,31.0,,,28.0,4.0,52.0,13.0,0.0
162760,,,,,,,,294.0,,142.0,,,,,,29.0,17.0,16.0,28.0,2.0,,11.0,,29.0,,1.0
162779,,,,,,,,820.0,,342.0,,32.0,,,,37.0,41.0,49.0,39.0,8.0,,2.0,,86.0,73.0,8.0
162830,,,,,,,,24.0,,17.0,,,,,,1.0,2.0,,1.0,,,,1.0,1.0,,
162928,,,,,,,,17666.0,,3878.0,1008.0,121.0,,,,204.0,2288.0,2818.0,511.0,2601.0,,635.0,,2588.0,173.0,9.0
163028,,,,,,,,77.0,,40.0,,,,,,17.0,,1.0,,,,4.0,,12.0,,1.0
163046,,,,,,,,1018.0,,367.0,,,,,,246.0,22.0,59.0,45.0,9.0,,116.0,1.0,115.0,14.0,24.0
163204,,,,,,,,2987.0,,1414.0,,,,,,363.0,781.0,32.0,143.0,,,7.0,,142.0,3.0,
163259,,,,,,,,6298.0,,2190.0,488.0,,,,,704.0,753.0,868.0,329.0,188.0,,362.0,8.0,225.0,90.0,17.0
163268,,,,,,,,2138.0,,682.0,161.0,,,,,390.0,309.0,153.0,121.0,16.0,,40.0,6.0,154.0,42.0,16.0
163286,,,,,,,,9277.0,,2071.0,1580.0,,,,,135.0,2230.0,771.0,577.0,61.0,,705.0,,282.0,429.0,152.0
163295,,,,,,,,687.0,,320.0,,10.0,,,,150.0,6.0,22.0,21.0,,,47.0,18.0,54.0,24.0,2.0
163338,,,,,,,,704.0,,240.0,9.0,0.0,,,,92.0,46.0,45.0,55.0,3.0,,66.0,,97.0,33.0,6.0
163347,,,,,,,,30.0,,13.0,,,,,,5.0,3.0,,6.0,,,1.0,,2.0,,
163408,,,,,,,,11.0,,5.0,,,,,,5.0,,,,,,,,,1.0,
163426,,,,,,,,2110.0,,717.0,,57.0,,,,214.0,122.0,321.0,,4.0,,220.0,4.0,232.0,63.0,2.0
163453,,,,,,,,1531.0,,478.0,27.0,7.0,,,,191.0,166.0,69.0,48.0,32.0,,95.0,7.0,244.0,110.0,14.0
163462,,,,,,,,504.0,,168.0,,,,,,52.0,9.0,18.0,120.0,8.0,,53.0,1.0,51.0,18.0,
163532,,,,,,,,59.0,,13.0,1.0,,,,,7.0,,1.0,1.0,,,16.0,5.0,6.0,,
163541,,,,,,,,22.0,,9.0,,,,,,6.0,1.0,,,,,,2.0,2.0,1.0,
163578,,,,,,,,298.0,,129.0,,,,,,46.0,13.0,20.0,26.0,2.0,,17.0,,29.0,7.0,
163657,,,,,,,,1062.0,,360.0,,90.0,,,,57.0,62.0,84.0,58.0,3.0,,96.0,0.0,105.0,14.0,6.0
163754,,,,,,,,30.0,,9.0,,,,,,6.0,2.0,,,,,10.0,1.0,2.0,,
163815,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,1.0,,
163851,,,,,,,,1291.0,,503.0,0.0,,,,,137.0,102.0,58.0,60.0,8.0,,138.0,8.0,200.0,45.0,4.0
163912,,,,,,,,411.0,,148.0,1.0,,,,,38.0,28.0,13.0,55.0,5.0,,49.0,0.0,47.0,10.0,
163976,,,,,,,,187.0,,69.0,,,,,,28.0,5.0,6.0,5.0,3.0,,25.0,8.0,7.0,3.0,
164076,,,,,,,,2642.0,,1185.0,0.0,,,,,302.0,326.0,145.0,133.0,26.0,,71.0,8.0,249.0,98.0,50.0
164085,,,,,,,,165.0,,74.0,1.0,,,,,35.0,3.0,9.0,,2.0,,,,13.0,1.0,
164146,,,,,,,,95.0,,,,,,,,35.0,32.0,12.0,6.0,,,,,9.0,1.0,
164155,,,,,,,,913.0,,331.0,26.0,,,,,9.0,79.0,145.0,47.0,6.0,,69.0,,75.0,35.0,25.0
164173,,,,,,,,512.0,,205.0,,,,,,48.0,19.0,18.0,51.0,24.0,,29.0,2.0,30.0,15.0,9.0
164216,,,,,,,,374.0,,114.0,,,,,,35.0,23.0,27.0,36.0,6.0,,45.0,,35.0,12.0,2.0
164270,,,,,,,,545.0,,275.0,,,,,,52.0,25.0,7.0,73.0,2.0,,18.0,1.0,51.0,20.0,1.0
164313,,,,,,,,294.0,,91.0,,21.0,,,,9.0,13.0,14.0,5.0,1.0,,32.0,,59.0,4.0,
164368,,,,,,,,194.0,,60.0,,,,,,7.0,9.0,7.0,5.0,,,,42.0,4.0,,
164447,,,,,,,,422.0,,238.0,,,,,,27.0,23.0,8.0,54.0,4.0,,,,21.0,,
164465,,,,,,,,987.0,,268.0,,,,,,96.0,68.0,70.0,79.0,12.0,,164.0,,136.0,34.0,6.0
164492,,,,,,,,191.0,,90.0,,,,,,25.0,6.0,4.0,23.0,5.0,,4.0,,20.0,,1.0
164535,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
164562,,,,,,,,391.0,,189.0,,,,,,70.0,5.0,5.0,46.0,6.0,,22.0,,34.0,,
164580,,,,,,,,829.0,,207.0,,,,,,66.0,93.0,51.0,125.0,13.0,,81.0,9.0,84.0,33.0,
164599,,,,,,,,8.0,,4.0,,,,,,4.0,,,,,,,,,,
164614,,,,,,,,16.0,,9.0,,,,,,4.0,1.0,,,0.0,,,,2.0,,
164632,,,,,,,,464.0,,181.0,,,,,,47.0,22.0,28.0,34.0,1.0,,33.0,,42.0,,2.0
164641,,,,,,,,109.0,,44.0,,,,,,7.0,19.0,4.0,1.0,,,,,22.0,2.0,
164720,,,,,,,,259.0,,99.0,,,,,,34.0,6.0,,20.0,11.0,,20.0,9.0,12.0,,6.0
164739,,,,,,,,905.0,,330.0,,,,,,112.0,67.0,77.0,128.0,6.0,,75.0,,72.0,10.0,
164748,,,,,,,,1137.0,,493.0,,,,,,210.0,55.0,71.0,118.0,,,14.0,,97.0,6.0,
164775,,,,,,,,247.0,,91.0,,,,,,40.0,6.0,13.0,4.0,,,16.0,,27.0,7.0,
164845,,,,,,,,10.0,,7.0,,,,,,1.0,,,,,,,,,1.0,
164872,,,,,,,,150.0,,67.0,0.0,6.0,,,,9.0,13.0,15.0,4.0,,,,,10.0,3.0,
164915,,,,,,,,22.0,,12.0,0.0,,,,,1.0,1.0,,,,,,0.0,2.0,0.0,
164924,,,,,,,,3746.0,,1048.0,241.0,,,,,540.0,222.0,270.0,260.0,38.0,,466.0,30.0,339.0,92.0,25.0
164988,,,,,,,,9489.0,,3347.0,590.0,,,,,1013.0,862.0,976.0,885.0,145.0,,868.0,9.0,514.0,121.0,20.0
165015,,,,,,,,1710.0,,440.0,160.0,,,,,154.0,134.0,178.0,99.0,6.0,,123.0,,174.0,36.0,4.0
165024,,,,,,,,1230.0,,479.0,,,,,,40.0,271.0,44.0,24.0,8.0,,153.0,,158.0,28.0,5.0
165033,,,,,,,,573.0,,246.0,,15.0,,,,65.0,25.0,26.0,12.0,2.0,,27.0,,64.0,8.0,
165060,,,,,,,,31.0,,22.0,,,,,,1.0,2.0,2.0,1.0,,,,,3.0,,
165112,,,,,,,,631.0,,289.0,,,,,,98.0,,37.0,53.0,,,25.0,1.0,100.0,5.0,
165167,,,,,,,,333.0,,182.0,2.0,,,,,48.0,9.0,17.0,2.0,,,,,18.0,,
165194,,,,,,,,306.0,,133.0,,,,,,34.0,2.0,15.0,16.0,,,18.0,,53.0,3.0,
165255,,,,,,,,31.0,,8.0,,,,,,7.0,2.0,,,,,2.0,1.0,11.0,,
165264,,,,,,,,124.0,,74.0,,,,,,25.0,4.0,2.0,,,,,,4.0,,
165334,,,,,,,,732.0,,266.0,12.0,,,,,28.0,52.0,44.0,64.0,2.0,,76.0,,96.0,21.0,5.0
165495,,,,,,,,8.0,,3.0,,,,,,3.0,1.0,,,,,,1.0,,,
165529,,,,,,,,406.0,,172.0,,,,,,36.0,16.0,11.0,42.0,7.0,,23.0,,50.0,11.0,2.0
165556,,,,,,,,28.0,,12.0,,,,,,10.0,0.0,,,,,,,5.0,,
165574,,,,,,,,209.0,,68.0,,,,,,35.0,23.0,9.0,12.0,3.0,,1.0,,10.0,7.0,
165608,,,,,,,,8.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
165635,,,,,,,,39.0,,14.0,,,,,,12.0,,,,,,,6.0,6.0,,
165644,,,,,,,,170.0,,62.0,,,,,,20.0,8.0,9.0,12.0,2.0,,10.0,5.0,7.0,4.0,1.0
165662,,,,,,,,932.0,,358.0,,,,,,232.0,58.0,36.0,91.0,21.0,,49.0,,44.0,2.0,2.0
165671,,,,,,,,306.0,,134.0,,,,,,37.0,72.0,12.0,2.0,0.0,,24.0,,14.0,5.0,
165699,,,,,,,,665.0,,255.0,,,,,,57.0,41.0,19.0,70.0,12.0,,63.0,,55.0,23.0,
165750,,,,,,,,9.0,,4.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,
165802,,,,,,,,164.0,,70.0,2.0,10.0,,,,9.0,13.0,4.0,12.0,1.0,,,,1.0,3.0,
165820,,,,,,,,620.0,,261.0,,,,,,51.0,15.0,28.0,26.0,3.0,,81.0,,77.0,12.0,10.0
165866,,,,,,,,583.0,,226.0,,,,,,91.0,6.0,21.0,9.0,5.0,,65.0,,61.0,18.0,15.0
165884,,,,,,,,80.0,,41.0,,,,,,8.0,9.0,1.0,1.0,,,,,1.0,3.0,
165936,,,,,,,,449.0,,127.0,,,,,,34.0,26.0,16.0,35.0,7.0,,82.0,2.0,35.0,7.0,1.0
165945,,,,,,,,146.0,,27.0,1.0,,,,,26.0,13.0,9.0,1.0,0.0,,5.0,,44.0,7.0,
165981,,,,,,,,191.0,,72.0,,,,,,28.0,2.0,14.0,7.0,0.0,,9.0,,27.0,6.0,
166018,,,,,,,,259.0,,51.0,,,,,,25.0,11.0,14.0,17.0,,,57.0,3.0,30.0,10.0,1.0
166027,,,,,,,,17687.0,,2232.0,2248.0,,,,,1675.0,2985.0,2542.0,771.0,155.0,,1272.0,,2193.0,131.0,54.0
166045,,,,,,,,61.0,,19.0,,,,,,18.0,4.0,2.0,3.0,,,,,7.0,3.0,
166054,,,,,,,,69.0,,17.0,,,,,,13.0,4.0,1.0,9.0,,,7.0,,10.0,,
166124,,,,,,,,1010.0,,306.0,,,,,,77.0,65.0,48.0,117.0,9.0,,178.0,1.0,106.0,28.0,6.0
166133,,,,,,,,501.0,,197.0,,,,,,52.0,4.0,19.0,24.0,1.0,,35.0,,80.0,6.0,7.0
166391,,,,,,,,337.0,,118.0,,,,,,47.0,19.0,15.0,38.0,4.0,,24.0,,16.0,16.0,
166407,,,,,,,,58.0,,46.0,,,,,,4.0,,0.0,,,,,,1.0,,
166452,,,,,,,,585.0,,307.0,,,,,,67.0,18.0,17.0,37.0,1.0,,1.0,,127.0,,
166489,,,,,,,,101.0,,56.0,,,,,,10.0,5.0,1.0,6.0,,,1.0,,3.0,,
166498,,,,,,,,11.0,,8.0,,,,,,1.0,1.0,,,,,,,1.0,0.0,
166513,,,,,,,,1707.0,,754.0,38.0,,,,,342.0,68.0,130.0,91.0,9.0,,113.0,,120.0,24.0,3.0
166629,,,,,,,,5331.0,,1555.0,276.0,25.0,,,,248.0,418.0,533.0,298.0,85.0,,559.0,3.0,632.0,184.0,74.0
166638,,,,,,,,1812.0,,820.0,,,,,,76.0,109.0,157.0,323.0,26.0,,21.0,,198.0,7.0,4.0
166647,,,,,,,,345.0,,162.0,,,,,,57.0,7.0,12.0,,,,5.0,,46.0,9.0,
166656,,,,,,,,994.0,,507.0,,,,,,128.0,12.0,29.0,19.0,107.0,,31.0,,54.0,1.0,
166665,,,,,,,,294.0,,,,,,,,77.0,79.0,101.0,17.0,,,,,19.0,1.0,
166674,,,,,,,,427.0,,172.0,,,,,,74.0,6.0,14.0,1.0,,,55.0,,67.0,,16.0
166683,,,,,,,,13204.0,,1477.0,4415.0,,,,,179.0,1537.0,1287.0,904.0,310.0,,511.0,69.0,1584.0,762.0,31.0
166692,,,,,,,,287.0,,112.0,,,,,,20.0,16.0,14.0,2.0,3.0,,20.0,,22.0,18.0,14.0
166708,,,,,,,,4895.0,,1361.0,517.0,1.0,,,,151.0,1147.0,221.0,14.0,956.0,,135.0,,264.0,56.0,51.0
166717,,,,,,,,172.0,,85.0,5.0,,,,,28.0,6.0,6.0,19.0,,,4.0,4.0,14.0,,
166805,,,,,,,,4.0,,2.0,,,,,,,,,,,,,,2.0,,
166823,,,,,,,,575.0,,248.0,3.0,,,,,69.0,7.0,27.0,15.0,1.0,,44.0,,65.0,7.0,
166850,,,,,,,,690.0,,275.0,,,,,,40.0,29.0,14.0,69.0,4.0,,60.0,,58.0,,
166869,,,,,,,,238.0,,106.0,18.0,,,,,25.0,15.0,10.0,,,,,,43.0,,
166887,,,,,,,,502.0,,205.0,,,,,,49.0,32.0,26.0,11.0,,,38.0,,48.0,,
166911,,,,,,,,74.0,,37.0,,,,,,6.0,3.0,4.0,1.0,1.0,,3.0,,2.0,,
166939,,,,,,,,796.0,,218.0,,,,,,87.0,57.0,68.0,45.0,3.0,,115.0,2.0,78.0,43.0,4.0
166957,,,,,,,,414.0,,122.0,,,,,,67.0,14.0,9.0,66.0,1.0,,44.0,,68.0,8.0,
167039,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
167057,,,,,,,,368.0,,228.0,,,,,,55.0,20.0,5.0,19.0,5.0,,12.0,,15.0,1.0,
167093,,,,,,,,142.0,,56.0,5.0,,,,,21.0,10.0,3.0,2.0,9.0,,6.0,,23.0,,1.0
167215,,,,,,,,112.0,,46.0,14.0,,,,,22.0,6.0,6.0,,,,4.0,,4.0,,
167260,,,,,,,,209.0,,84.0,,,,,,30.0,7.0,6.0,28.0,4.0,,4.0,,15.0,4.0,
167288,,,,,,,,324.0,,103.0,,,,,,24.0,18.0,10.0,10.0,6.0,,44.0,,38.0,15.0,
167297,,,,,,,,33.0,,16.0,,,,,,8.0,1.0,,,,,1.0,1.0,2.0,,
167312,,,,,,,,543.0,,225.0,,,,,,49.0,13.0,10.0,30.0,1.0,,44.0,,94.0,7.0,3.0
167358,,,,,,,,4695.0,,1561.0,263.0,,,,,195.0,564.0,431.0,447.0,92.0,,185.0,,249.0,86.0,12.0
167376,,,,,,,,398.0,,128.0,,,,,,68.0,9.0,23.0,1.0,,,6.0,,63.0,7.0,
167394,,,,,,,,215.0,,92.0,,,,,,21.0,10.0,9.0,30.0,5.0,,8.0,,23.0,,
167455,,,,,,,,86.0,,40.0,1.0,,,,,8.0,6.0,,6.0,,,,2.0,4.0,4.0,1.0
167464,,,,,,,,30.0,,16.0,,,,,,3.0,0.0,,0.0,,,6.0,1.0,3.0,,
167525,,,,,,,,151.0,,72.0,4.0,,,,,19.0,8.0,4.0,5.0,,,8.0,,4.0,,
167534,,,,,,,,604.0,,257.0,,,,,,77.0,27.0,28.0,53.0,2.0,,35.0,,60.0,6.0,2.0
167598,,,,,,,,403.0,,203.0,,,,,,41.0,11.0,12.0,8.0,7.0,,17.0,,37.0,5.0,
167631,,,,,,,,224.0,,64.0,,,,,,39.0,8.0,8.0,3.0,1.0,,19.0,,19.0,4.0,1.0
167677,,,,,,,,31.0,,21.0,,,,,,2.0,2.0,,,,,1.0,,4.0,,
167729,,,,,,,,937.0,,420.0,,,,,,35.0,85.0,45.0,51.0,12.0,,89.0,,50.0,15.0,6.0
167783,,,,,,,,794.0,,440.0,,,,,,58.0,78.0,27.0,38.0,4.0,,25.0,,59.0,10.0,
167792,,,,,,,,172.0,,57.0,,,,,,8.0,6.0,7.0,8.0,7.0,,43.0,,11.0,7.0,3.0
167835,,,,,,,,1115.0,,340.0,2.0,,,,,63.0,134.0,73.0,44.0,4.0,,158.0,1.0,142.0,33.0,13.0
167871,,,,,,,,25.0,,19.0,,,,,,2.0,,,,,,,,2.0,,
167899,,,,,,,,619.0,,253.0,,,,,,44.0,33.0,21.0,23.0,10.0,,77.0,,74.0,11.0,2.0
167905,,,,,,,,467.0,,191.0,,,,,,57.0,26.0,24.0,13.0,,,32.0,,72.0,10.0,0.0
167987,,,,,,,,1085.0,,446.0,2.0,,,,,145.0,41.0,76.0,46.0,6.0,,95.0,,140.0,27.0,15.0
167996,,,,,,,,584.0,,210.0,,,,,,115.0,11.0,37.0,44.0,2.0,,87.0,,52.0,13.0,
168005,,,,,,,,1060.0,,442.0,,,,,,70.0,210.0,46.0,65.0,7.0,,60.0,,117.0,,
168032,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,2.0,,
168148,,,,,,,,4364.0,,1087.0,406.0,,,,,544.0,407.0,314.0,152.0,214.0,,481.0,,553.0,78.0,4.0
168218,,,,,,,,1074.0,,357.0,,,,,,82.0,72.0,90.0,62.0,6.0,,221.0,,87.0,43.0,6.0
168227,,,,,,,,616.0,,243.0,,,,,,62.0,45.0,71.0,58.0,3.0,,22.0,,31.0,22.0,
168254,,,,,,,,699.0,,262.0,,,,,,91.0,28.0,28.0,42.0,9.0,,120.0,,60.0,19.0,4.0
168263,,,,,,,,788.0,,304.0,,,,,,44.0,29.0,28.0,32.0,8.0,,137.0,,101.0,31.0,
168281,,,,,,,,452.0,,140.0,,,,,,60.0,34.0,19.0,52.0,4.0,,56.0,,40.0,14.0,6.0
168342,,,,,,,,1153.0,,340.0,,,,,,150.0,64.0,77.0,75.0,6.0,,191.0,,116.0,35.0,11.0
168421,,,,,,,,1217.0,,432.0,39.0,,,,,104.0,117.0,114.0,115.0,10.0,,93.0,,141.0,21.0,
168430,,,,,,,,657.0,,276.0,,,,,,66.0,26.0,27.0,73.0,2.0,,60.0,,89.0,19.0,3.0
168528,,,,,,,,337.0,,126.0,,,,,,23.0,10.0,8.0,77.0,2.0,,46.0,8.0,28.0,,1.0
168546,,,,,,,,434.0,,137.0,,,,,,54.0,30.0,19.0,68.0,4.0,,28.0,,43.0,15.0,4.0
168555,,,,,,,,4.0,,3.0,,,,,,,0.0,,,,,,,0.0,,
168573,,,,,,,,42.0,,10.0,,,,,,8.0,,,,,,,3.0,11.0,2.0,
168591,,,,,,,,281.0,,108.0,,,,,,22.0,5.0,8.0,50.0,,,,12.0,18.0,11.0,
168607,,,,,,,,131.0,,62.0,,1.0,,,,26.0,3.0,5.0,3.0,,,5.0,,16.0,4.0,0.0
168740,,,,,,,,672.0,,231.0,,,,,,80.0,29.0,21.0,21.0,,,63.0,3.0,127.0,24.0,8.0
168786,,,,,,,,299.0,,119.0,,,,,,13.0,20.0,5.0,69.0,,,32.0,,8.0,,
168847,,,,,,,,742.0,,451.0,,,,,,62.0,12.0,24.0,,,,56.0,,39.0,,
168883,,,,,,,,141.0,,63.0,,,,,,9.0,9.0,8.0,6.0,,,9.0,,15.0,4.0,
168892,,,,,,,,7.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
169080,,,,,,,,636.0,,251.0,,,,,,40.0,42.0,41.0,91.0,8.0,,42.0,,88.0,13.0,1.0
169099,,,,,,,,43.0,,14.0,,,,,,5.0,4.0,3.0,,,,,,10.0,1.0,
169187,,,,,,,,19.0,,12.0,,,,,,1.0,2.0,,,,,,,1.0,,
169220,,,,,,,,35.0,,19.0,,,,,,6.0,,,1.0,,,,,1.0,,
169248,,,,,,,,2255.0,,795.0,7.0,,,,,146.0,196.0,172.0,275.0,39.0,,146.0,4.0,297.0,79.0,28.0
169275,,,,,,,,508.0,,222.0,,,,,,61.0,25.0,17.0,56.0,0.0,,48.0,,56.0,5.0,
169284,,,,,,,,19.0,,13.0,,,,,,3.0,,,,,,,,,,
169327,,,,,,,,100.0,,27.0,,,,,,17.0,4.0,5.0,11.0,,,4.0,4.0,4.0,,
169363,,,,,,,,206.0,,90.0,,,,,,42.0,,6.0,28.0,,,26.0,4.0,11.0,,
169424,,,,,,,,43.0,,11.0,,,,,,6.0,4.0,3.0,,,,,4.0,5.0,,4.0
169442,,,,,,,,351.0,,137.0,,7.0,,,,55.0,11.0,11.0,21.0,,,30.0,6.0,31.0,20.0,4.0
169479,,,,,,,,654.0,,243.0,,,,,,86.0,29.0,35.0,135.0,3.0,,20.0,2.0,43.0,7.0,3.0
169503,,,,,,,,16.0,,9.0,,,,,,2.0,3.0,,,,,,,2.0,,
169521,,,,,,,,563.0,,272.0,,,,,,65.0,9.0,,33.0,1.0,,50.0,,90.0,2.0,2.0
169576,,,,,,,,11.0,,4.0,,,,,,2.0,1.0,,,,,,,1.0,0.0,
169655,,,,,,,,175.0,,70.0,,,,,,1.0,3.0,2.0,1.0,,,21.0,23.0,28.0,7.0,
169716,,,,,,,,979.0,,427.0,,,,,,74.0,41.0,50.0,54.0,32.0,,45.0,1.0,106.0,22.0,5.0
169734,,,,,,,,60.0,,29.0,,,,,,5.0,,,,,,,,6.0,,
169761,,,,,,,,60.0,,29.0,,,,,,5.0,,,,,,,,6.0,,
169798,,,,,,,,1695.0,,808.0,,,,,,234.0,52.0,65.0,125.0,16.0,,150.0,,141.0,38.0,10.0
169813,,,,,,,,6.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
169910,,,,,,,,1352.0,,561.0,,,,,,129.0,77.0,64.0,66.0,17.0,,179.0,1.0,173.0,35.0,4.0
169947,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
169974,,,,,,,,87.0,,27.0,,,,,,20.0,2.0,4.0,,,,9.0,,13.0,,
169983,,,,,,,,385.0,,109.0,,,,,,62.0,33.0,31.0,7.0,,,32.0,9.0,53.0,13.0,
169992,,,,,,,,92.0,,47.0,,,,,,14.0,2.0,3.0,3.0,,,4.0,2.0,15.0,2.0,
170000,,,,,,,,132.0,,55.0,,,,,,9.0,14.0,4.0,15.0,0.0,,3.0,,30.0,,
170037,,,,,,,,307.0,,96.0,,,,,,45.0,10.0,11.0,47.0,2.0,,21.0,,37.0,4.0,
170055,,,,,,,,785.0,,358.0,,,,,,70.0,36.0,40.0,71.0,1.0,,74.0,,102.0,15.0,3.0
170082,,,,,,,,2637.0,,1243.0,,,,,,121.0,207.0,158.0,250.0,18.0,,170.0,10.0,319.0,60.0,11.0
170091,,,,,,,,34.0,,17.0,,,,,,5.0,,,3.0,,,,,3.0,1.0,
170240,,,,,,,,608.0,,309.0,,,,,,28.0,11.0,30.0,22.0,1.0,,53.0,2.0,109.0,,1.0
170286,,,,,,,,649.0,,171.0,,,,,,59.0,36.0,23.0,56.0,8.0,,90.0,3.0,103.0,15.0,6.0
170301,,,,,,,,734.0,,260.0,8.0,,,,,45.0,36.0,38.0,92.0,8.0,,70.0,2.0,89.0,17.0,5.0
170444,,,,,,,,236.0,,66.0,,,,,,46.0,10.0,11.0,6.0,,,22.0,,37.0,7.0,
170532,,,,,,,,372.0,,122.0,,,,,,63.0,26.0,16.0,42.0,4.0,,28.0,,44.0,12.0,3.0
170541,,,,,,,,611.0,,254.0,,,,,,37.0,24.0,24.0,18.0,,,61.0,,106.0,6.0,
170550,,,,,,,,381.0,,207.0,2.0,,,,,58.0,5.0,7.0,27.0,,,2.0,1.0,53.0,5.0,0.0
170587,,,,,,,,93.0,,27.0,,,,,,6.0,8.0,8.0,7.0,,,10.0,,14.0,,1.0
170611,,,,,,,,18.0,,7.0,,,,,,3.0,,,,,,2.0,,2.0,,
170620,,,,,,,,203.0,,60.0,,,,,,38.0,4.0,10.0,17.0,,,12.0,,43.0,2.0,
170639,,,,,,,,325.0,,112.0,,,,,,25.0,33.0,13.0,17.0,5.0,,54.0,,29.0,16.0,
170657,,,,,,,,1058.0,,480.0,,,,,,167.0,13.0,54.0,62.0,,,12.0,3.0,144.0,15.0,5.0
170675,,,,,,,,429.0,,176.0,,,,,,78.0,11.0,30.0,50.0,,,12.0,,62.0,,
