UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
173966,,,,,,,,95.0,,81.0,,,,,,,,,,,,,,9.0,,
173984,,,,,,,,118.0,,60.0,,,,,,23.0,,,,,,,,7.0,,
173993,,,,,,,,75.0,,39.0,,,,,,3.0,2.0,3.0,1.0,,,4.0,,8.0,3.0,
174020,,,,,,,,586.0,,290.0,,,,,,19.0,28.0,26.0,8.0,0.0,,,,61.0,5.0,
174066,,,,,,,,16507.0,,3867.0,1561.0,330.0,,,,888.0,2285.0,2329.0,900.0,377.0,,1193.0,29.0,1582.0,499.0,66.0
174075,,,,,,,,258.0,,88.0,,,,,,16.0,23.0,18.0,37.0,4.0,,26.0,0.0,22.0,12.0,2.0
174118,,,,,,,,33.0,,15.0,,,,,,6.0,,,,,,,8.0,3.0,,
174127,,,,,,,,188.0,,72.0,,,,,,27.0,10.0,8.0,0.0,,,9.0,3.0,27.0,12.0,
174136,,,,,,,,446.0,,192.0,,,,,,15.0,21.0,22.0,3.0,1.0,,36.0,6.0,48.0,10.0,
174154,,,,,,,,38.0,,24.0,,,,,,2.0,,,,,,,,3.0,,
174190,,,,,,,,19.0,,7.0,,,,,,3.0,,,,,,1.0,,2.0,,
174233,,,,,,,,1503.0,,542.0,46.0,4.0,,,,67.0,174.0,141.0,107.0,11.0,,144.0,17.0,160.0,46.0,4.0
174251,,,,,,,,374.0,,138.0,,,,,,18.0,31.0,10.0,46.0,2.0,,51.0,,48.0,17.0,1.0
174321,,,,,,,,8.0,,5.0,,,,,,,1.0,,,,,,,2.0,,
174358,,,,,,,,560.0,,255.0,,,,,,16.0,19.0,27.0,44.0,3.0,,49.0,1.0,63.0,19.0,
174376,,,,,,,,300.0,,157.0,,,,,,11.0,13.0,13.0,1.0,1.0,,19.0,1.0,24.0,7.0,
174385,,,,,,,,12.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
174394,,,,,,,,6.0,,4.0,,,,,,,,1.0,,,,,,,,
174428,,,,,,,,459.0,,223.0,,,,,,16.0,17.0,27.0,2.0,,,32.0,3.0,55.0,7.0,
174437,,,,,,,,160.0,,55.0,,,,,,14.0,2.0,7.0,22.0,,,15.0,1.0,31.0,5.0,
174473,,,,,,,,202.0,,105.0,,,,,,10.0,6.0,8.0,7.0,,,10.0,2.0,19.0,7.0,
174491,,,,,,,,465.0,,143.0,,,,,,45.0,46.0,10.0,35.0,4.0,,30.0,,60.0,9.0,1.0
174507,,,,,,,,174.0,,70.0,,,,,,26.0,9.0,10.0,,1.0,,8.0,2.0,30.0,2.0,
174525,,,,,,,,26.0,,6.0,,,,,,6.0,1.0,,,,,2.0,1.0,1.0,1.0,
174570,,,,,,,,85.0,,28.0,,,,,,9.0,3.0,5.0,7.0,,,2.0,3.0,12.0,2.0,
174604,,,,,,,,30.0,,15.0,,,,,,,1.0,0.0,1.0,,,2.0,,2.0,1.0,
174738,,,,,,,,326.0,,152.0,,,,,,10.0,15.0,20.0,9.0,1.0,,27.0,4.0,34.0,10.0,
174747,,,,,,,,469.0,,162.0,,,,,,40.0,28.0,18.0,37.0,7.0,,78.0,2.0,43.0,11.0,11.0
174756,,,,,,,,236.0,,126.0,,,,,,12.0,7.0,6.0,3.0,1.0,,10.0,5.0,28.0,7.0,
174783,,,,,,,,1121.0,,503.0,,,,,,24.0,54.0,53.0,55.0,7.0,,80.0,3.0,135.0,39.0,2.0
174792,,,,,,,,477.0,,150.0,,,,,,43.0,29.0,19.0,48.0,2.0,,74.0,1.0,66.0,,6.0
174817,,,,,,,,577.0,,205.0,,,,,,84.0,28.0,34.0,66.0,2.0,,43.0,,68.0,16.0,
174844,,,,,,,,678.0,,255.0,,,,,,42.0,49.0,29.0,71.0,1.0,,98.0,,49.0,20.0,4.0
174862,,,,,,,,110.0,,50.0,,,,,,20.0,1.0,2.0,8.0,1.0,,,6.0,9.0,,
174899,,,,,,,,550.0,,266.0,,,,,,31.0,40.0,23.0,72.0,8.0,,25.0,,50.0,11.0,
174914,,,,,,,,1513.0,,579.0,,,,,,196.0,132.0,105.0,42.0,5.0,,190.0,12.0,136.0,13.0,14.0
174978,,,,,,,,9.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
175005,,,,,,,,775.0,,363.0,,,,,,89.0,39.0,26.0,96.0,3.0,,52.0,3.0,74.0,9.0,
175014,,,,,,,,395.0,,124.0,,,,,,56.0,14.0,,,,,,,24.0,,
175041,,,,,,,,306.0,,155.0,,,,,,14.0,11.0,18.0,5.0,1.0,,24.0,3.0,25.0,6.0,
175078,,,,,,,,320.0,,145.0,,,,,,12.0,14.0,10.0,34.0,,,29.0,1.0,25.0,11.0,
175120,,,,,,,,56.0,,18.0,,,,,,14.0,4.0,,,,,4.0,,3.0,,
175139,,,,,,,,27.0,,12.0,,,,,,2.0,3.0,1.0,,,,,,3.0,,
175157,,,,,,,,49.0,,20.0,,,,,,1.0,1.0,1.0,2.0,,,7.0,,4.0,2.0,
175227,,,,,,,,183.0,,100.0,,,,,,27.0,18.0,4.0,13.0,,,,,7.0,1.0,1.0
175236,,,,,,,,244.0,,123.0,,,,,,11.0,7.0,10.0,3.0,1.0,,14.0,9.0,32.0,5.0,1.0
175263,,,,,,,,139.0,,75.0,,,,,,9.0,9.0,5.0,1.0,,,5.0,4.0,8.0,5.0,
175272,,,,,,,,795.0,,401.0,,,,,,20.0,38.0,45.0,47.0,4.0,,56.0,2.0,80.0,22.0,
175281,,,,,,,,267.0,,141.0,,,,,,23.0,6.0,7.0,16.0,,,8.0,,36.0,7.0,
175315,,,,,,,,481.0,,234.0,,,,,,18.0,19.0,22.0,5.0,1.0,,27.0,4.0,50.0,13.0,
175342,,,,,,,,716.0,,177.0,5.0,,,,,53.0,9.0,50.0,86.0,2.0,,99.0,2.0,162.0,29.0,5.0
175421,,,,,,,,548.0,,263.0,,,,,,50.0,7.0,8.0,45.0,,,46.0,,23.0,,
175430,,,,,,,,99.0,,38.0,1.0,,,,,10.0,5.0,3.0,15.0,,,,,23.0,1.0,
175494,,,,,,,,8.0,,6.0,,,,,,2.0,,,,,,,,,,
175519,,,,,,,,209.0,,77.0,,,,,,20.0,2.0,1.0,22.0,1.0,,28.0,2.0,33.0,2.0,3.0
175528,,,,,,,,44.0,,21.0,,,,,,2.0,,1.0,,,,0.0,2.0,3.0,,
175573,,,,,,,,321.0,,119.0,,,,,,26.0,6.0,7.0,17.0,1.0,,71.0,1.0,38.0,1.0,1.0
175607,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
175616,,,,,,,,529.0,,189.0,,,,,,37.0,8.0,5.0,31.0,5.0,,84.0,0.0,120.0,20.0,7.0
175643,,,,,,,,249.0,,110.0,,,,,,20.0,15.0,4.0,20.0,,,31.0,0.0,32.0,5.0,
175652,,,,,,,,400.0,,138.0,,,,,,27.0,6.0,6.0,34.0,2.0,,35.0,0.0,65.0,33.0,3.0
175698,,,,,,,,13.0,,4.0,,,,,,3.0,,,,,,4.0,,2.0,,
175722,,,,,,,,3.0,,2.0,,,,,,,,,,,,,,1.0,,
175786,,,,,,,,1208.0,,510.0,,,,,,148.0,8.0,19.0,49.0,0.0,,148.0,,227.0,46.0,1.0
175810,,,,,,,,458.0,,227.0,,,,,,25.0,4.0,10.0,21.0,,,89.0,,46.0,,
175829,,,,,,,,481.0,,242.0,,2.0,,,,12.0,2.0,8.0,46.0,,,64.0,9.0,68.0,8.0,4.0
175856,,,,,,,,1296.0,,454.0,,,,,,121.0,31.0,63.0,44.0,8.0,,91.0,,423.0,30.0,23.0
175883,,,,,,,,395.0,,151.0,2.0,,,,,27.0,7.0,14.0,33.0,3.0,,49.0,5.0,83.0,10.0,
175935,,,,,,,,373.0,,169.0,,,,,,17.0,11.0,8.0,23.0,,,37.0,8.0,33.0,10.0,
175980,,,,,,,,273.0,,91.0,,,,,,16.0,,2.0,31.0,2.0,,26.0,6.0,81.0,11.0,
175999,,,,,,,,82.0,,,,,,,,34.0,12.0,15.0,,,,2.0,,16.0,4.0,
176008,,,,,,,,295.0,,128.0,,,,,,13.0,7.0,7.0,11.0,1.0,,58.0,4.0,47.0,,1.0
176017,,,,,,,,12187.0,,1943.0,1.0,,,,,566.0,986.0,756.0,394.0,4140.0,,1458.0,5.0,1333.0,364.0,42.0
176035,,,,,,,,348.0,,167.0,,,,,,34.0,14.0,12.0,26.0,2.0,,21.0,1.0,61.0,,3.0
176044,,,,,,,,511.0,,137.0,,,,,,43.0,26.0,15.0,68.0,2.0,,83.0,2.0,84.0,10.0,18.0
176053,,,,,,,,661.0,,292.0,,,,,,58.0,17.0,14.0,55.0,3.0,,59.0,,114.0,16.0,1.0
176062,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,1.0,,
176071,,,,,,,,824.0,,371.0,3.0,,,,,46.0,22.0,9.0,27.0,,,155.0,9.0,151.0,,
176080,,,,,,,,4694.0,,1021.0,82.0,164.0,,,,139.0,459.0,605.0,208.0,128.0,,313.0,5.0,680.0,190.0,61.0
176169,,,,,,,,307.0,,131.0,,,,,,21.0,6.0,4.0,32.0,,,49.0,,43.0,,2.0
176178,,,,,,,,698.0,,299.0,,,,,,31.0,4.0,16.0,58.0,,,146.0,2.0,78.0,28.0,4.0
176239,,,,,,,,453.0,,222.0,,,,,,30.0,4.0,,13.0,1.0,,61.0,8.0,59.0,12.0,
176318,,,,,,,,180.0,,46.0,,,,,,17.0,11.0,6.0,10.0,1.0,,26.0,,30.0,5.0,2.0
176336,,,,,,,,12.0,,7.0,,,,,,,1.0,1.0,,,,,,1.0,,
176354,,,,,,,,201.0,,76.0,,,,,,14.0,1.0,3.0,16.0,2.0,,38.0,,22.0,7.0,1.0
176372,,,,,,,,2403.0,,752.0,41.0,,,,,119.0,503.0,101.0,112.0,29.0,,227.0,,343.0,81.0,16.0
176390,,,,,,,,16.0,,7.0,,,,,,2.0,1.0,,,,,1.0,2.0,2.0,,
176406,,,,,,,,277.0,,73.0,,,,,,42.0,12.0,27.0,44.0,3.0,,31.0,,42.0,2.0,
176451,,,,,,,,15.0,,6.0,,,,,,3.0,1.0,,,,,,1.0,,,
176479,,,,,,,,426.0,,213.0,,,,,,20.0,6.0,10.0,26.0,1.0,,28.0,,75.0,12.0,
176600,,,,,,,,34.0,,18.0,,,,,,5.0,3.0,2.0,0.0,,,,,5.0,,
176619,,,,,,,,30.0,,6.0,,,,,,6.0,,,,,,,,16.0,,
176628,,,,,,,,273.0,,127.0,,,,,,29.0,8.0,5.0,22.0,2.0,,11.0,,31.0,,
176664,,,,,,,,60.0,,22.0,,,,,,16.0,2.0,2.0,1.0,,,8.0,,6.0,,
176716,,,,,,,,11.0,,6.0,,,,,,1.0,2.0,,,,,,1.0,1.0,,
176770,,,,,,,,131.0,,86.0,,9.0,,,,6.0,2.0,4.0,1.0,,,,2.0,6.0,,
176789,,,,,,,,67.0,,26.0,,,,,,22.0,1.0,1.0,1.0,,,3.0,,6.0,2.0,
176798,,,,,,,,50.0,,30.0,,,,,,5.0,,,,,,6.0,,6.0,,
176910,,,,,,,,34.0,,12.0,,,,,,7.0,2.0,1.0,2.0,,,1.0,1.0,5.0,,
176947,,,,,,,,241.0,,87.0,,,,,,13.0,14.0,9.0,39.0,2.0,,28.0,0.0,30.0,6.0,
176965,,,,,,,,1477.0,,598.0,,0.0,,,,159.0,120.0,50.0,54.0,18.0,,153.0,,191.0,48.0,20.0
176983,,,,,,,,41.0,,27.0,,,,,,2.0,,,3.0,,,3.0,,2.0,,
177038,,,,,,,,96.0,,35.0,0.0,,,,,25.0,1.0,,,1.0,,3.0,6.0,20.0,,
177056,,,,,,,,17.0,,10.0,,,,,,1.0,2.0,,,,,,,3.0,,
177065,,,,,,,,942.0,,286.0,,,,,,137.0,59.0,59.0,162.0,3.0,,47.0,,137.0,9.0,1.0
177083,,,,,,,,15.0,,5.0,,,,,,2.0,,,,,,,,1.0,,
177092,,,,,,,,120.0,,41.0,,,,,,9.0,9.0,7.0,11.0,,,3.0,11.0,16.0,,
177117,,,,,,,,155.0,,40.0,1.0,,,,,33.0,6.0,5.0,7.0,,,42.0,,17.0,,
177126,,,,,,,,88.0,,23.0,,,,,,4.0,10.0,,,,,10.0,1.0,25.0,,
177135,,,,,,,,463.0,,279.0,,,,,,22.0,7.0,9.0,4.0,,,11.0,1.0,57.0,4.0,
177144,,,,,,,,186.0,,63.0,,,,,,19.0,,3.0,39.0,,,35.0,1.0,21.0,,
177214,,,,,,,,487.0,,209.0,,,,,,23.0,17.0,24.0,31.0,3.0,,45.0,,54.0,13.0,
177250,,,,,,,,272.0,,121.0,,,,,,30.0,15.0,12.0,9.0,,,16.0,4.0,36.0,3.0,
177278,,,,,,,,23.0,,9.0,,,,,,5.0,0.0,,1.0,,,,,8.0,,
177287,,,,,,,,19.0,,8.0,,,,,,3.0,1.0,,,,,,1.0,2.0,2.0,
177302,,,,,,,,69.0,,15.0,,,,,,1.0,12.0,1.0,,,,,22.0,3.0,,
177339,,,,,,,,332.0,,115.0,,,,,,32.0,4.0,11.0,27.0,3.0,,43.0,,39.0,14.0,
177418,,,,,,,,317.0,,118.0,,,,,,56.0,5.0,9.0,18.0,1.0,,23.0,1.0,54.0,2.0,
177436,,,,,,,,31.0,,2.0,,,,,,3.0,,,,,,2.0,,2.0,,
177472,,,,,,,,1051.0,,487.0,,,,,,60.0,25.0,46.0,18.0,1.0,,105.0,31.0,36.0,,2.0
177542,,,,,,,,154.0,,73.0,,,,,,10.0,3.0,2.0,22.0,3.0,,5.0,,31.0,,
177551,,,,,,,,207.0,,78.0,,,,,,27.0,7.0,10.0,12.0,1.0,,12.0,,14.0,5.0,2.0
177579,,,,,,,,61.0,,25.0,,,,,,10.0,,,,,,,,3.0,,
177588,,,,,,,,10.0,,4.0,,,,,,3.0,,,,,,,,3.0,,
177603,,,,,,,,10.0,,5.0,,,,,,2.0,,,,,,,,3.0,,
177676,,,,,,,,372.0,,169.0,,,,,,37.0,5.0,16.0,12.0,1.0,,25.0,2.0,76.0,9.0,1.0
177685,,,,,,,,9.0,,5.0,,,,,,1.0,1.0,,,,,,,1.0,,
177719,,,,,,,,120.0,,63.0,3.0,,,,,13.0,4.0,4.0,3.0,5.0,,,,7.0,,
177746,,,,,,,,191.0,,74.0,,,,,,21.0,10.0,5.0,35.0,,,14.0,,22.0,,
177816,,,,,,,,47.0,,23.0,,,,,,4.0,5.0,1.0,,,,2.0,,6.0,3.0,
177834,,,,,,,,978.0,,394.0,,,,,,116.0,31.0,45.0,28.0,31.0,,72.0,,204.0,15.0,4.0
177870,,,,,,,,21.0,,16.0,,,,,,,,,,,,,,,,
177931,,,,,,,,14.0,,9.0,,,,,,1.0,1.0,,1.0,,,,,2.0,,
177940,,,,,,,,441.0,,146.0,19.0,7.0,,,,32.0,22.0,33.0,37.0,6.0,,17.0,,56.0,20.0,2.0
177968,,,,,,,,1254.0,,675.0,,,,,,71.0,44.0,23.0,152.0,,,90.0,,37.0,,
177977,,,,,,,,183.0,,96.0,,,,,,6.0,3.0,6.0,2.0,,,17.0,,23.0,,
177986,,,,,,,,213.0,,71.0,7.0,,,,,44.0,11.0,12.0,3.0,3.0,,4.0,,32.0,6.0,2.0
177995,,,,,,,,1594.0,,686.0,5.0,,,,,91.0,13.0,52.0,121.0,7.0,,81.0,,398.0,27.0,9.0
178059,,,,,,,,565.0,,305.0,,,,,,96.0,31.0,21.0,36.0,9.0,,23.0,,29.0,5.0,
178077,,,,,,,,12.0,,6.0,,,,,,3.0,1.0,,,,,,,1.0,,
178110,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,,3.0,,
178183,,,,,,,,17.0,,8.0,,,,,,1.0,,,,,,,,1.0,,
178208,,,,,,,,111.0,,34.0,,,,,,10.0,4.0,4.0,11.0,,,4.0,3.0,18.0,11.0,
178217,,,,,,,,286.0,,134.0,,,,,,26.0,4.0,11.0,18.0,,,27.0,,53.0,,
178244,,,,,,,,414.0,,145.0,,,,,,29.0,18.0,12.0,48.0,5.0,,29.0,,59.0,6.0,3.0
178262,,,,,,,,8.0,,4.0,,,,,,1.0,,,,,,,1.0,,,
178314,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,,,,,
178341,,,,,,,,590.0,,247.0,,,,,,54.0,4.0,28.0,42.0,4.0,,54.0,0.0,99.0,25.0,
178369,,,,,,,,222.0,,107.0,,,,,,14.0,1.0,5.0,9.0,1.0,,24.0,,28.0,,
178387,,,,,,,,600.0,,261.0,,,,,,31.0,14.0,13.0,43.0,3.0,,58.0,,82.0,17.0,
178396,,,,,,,,9368.0,,2126.0,349.0,130.0,,,,912.0,350.0,1035.0,700.0,544.0,,615.0,26.0,1712.0,369.0,112.0
178402,,,,,,,,2901.0,,908.0,15.0,7.0,,,,302.0,73.0,203.0,259.0,410.0,,173.0,2.0,364.0,60.0,12.0
178411,,,,,,,,1395.0,,421.0,26.0,1.0,,,,185.0,42.0,113.0,150.0,12.0,,109.0,2.0,240.0,78.0,1.0
178420,,,,,,,,1549.0,,557.0,14.0,21.0,,,,196.0,80.0,102.0,216.0,14.0,,94.0,2.0,177.0,44.0,6.0
178439,,,,,,,,513.0,,,,,,,,102.0,104.0,168.0,31.0,,,1.0,6.0,75.0,2.0,
178448,,,,,,,,343.0,,140.0,,1.0,,,,37.0,3.0,10.0,8.0,,,33.0,,44.0,6.0,1.0
178466,,,,,,,,56.0,,35.0,,,,,,3.0,,1.0,1.0,,,2.0,,7.0,6.0,
178484,,,,,,,,11.0,,5.0,,,,,,1.0,2.0,,,,,,2.0,,,
178518,,,,,,,,45.0,,14.0,,,,,,1.0,3.0,3.0,2.0,,,4.0,,4.0,1.0,
178527,,,,,,,,5.0,,3.0,,,,,,1.0,,,,,,,,0.0,,
178615,,,,,,,,768.0,,346.0,,,,,,25.0,15.0,32.0,113.0,11.0,,51.0,1.0,86.0,45.0,8.0
178624,,,,,,,,736.0,,260.0,,,,,,26.0,104.0,25.0,39.0,11.0,,96.0,4.0,80.0,31.0,20.0
178679,,,,,,,,107.0,,29.0,,,,,,15.0,5.0,5.0,5.0,0.0,,19.0,2.0,12.0,,
178697,,,,,,,,331.0,,104.0,,,,,,29.0,3.0,6.0,6.0,2.0,,58.0,2.0,34.0,48.0,13.0
178721,,,,,,,,851.0,,443.0,,,,,,43.0,58.0,32.0,31.0,1.0,,32.0,,58.0,8.0,
178767,,,,,,,,16.0,,9.0,,,,,,1.0,2.0,,,,,,2.0,1.0,,
178828,,,,,,,,24.0,,14.0,,,,,,3.0,,,,,,2.0,,2.0,,
178891,,,,,,,,195.0,,116.0,,,,,,4.0,24.0,5.0,,,,6.0,,11.0,,
178989,,,,,,,,46.0,,33.0,1.0,,,,,2.0,2.0,1.0,,,,,,3.0,,
179043,,,,,,,,377.0,,165.0,,,,,,31.0,18.0,16.0,41.0,2.0,,32.0,4.0,38.0,9.0,
179052,,,,,,,,31.0,,20.0,,,,,,3.0,1.0,,,,,1.0,,2.0,,
179070,,,,,,,,12.0,,4.0,,,,,,,,,,,,,,1.0,,
179159,,,,,,,,4439.0,,1522.0,94.0,27.0,,,,569.0,252.0,274.0,125.0,264.0,,525.0,1.0,707.0,1.0,36.0
179195,,,,,,,,5.0,,2.0,,,,,,,,,,,,,,3.0,,
179229,,,,,,,,4.0,,3.0,,,,,,,1.0,,,,,,,,,
179238,,,,,,,,30.0,,11.0,,,,,,,,,2.0,8.0,,,,6.0,1.0,
179256,,,,,,,,26.0,,11.0,,,,,,4.0,1.0,0.0,,,,3.0,0.0,2.0,,
179265,,,,,,,,253.0,,101.0,,,,,,47.0,4.0,16.0,20.0,,,18.0,,33.0,5.0,
179308,,,,,,,,1824.0,,743.0,,,,,,101.0,168.0,64.0,44.0,2.0,,123.0,,316.0,41.0,6.0
179317,,,,,,,,42.0,,15.0,,,,,,6.0,3.0,,1.0,,,,,4.0,,
179326,,,,,,,,415.0,,184.0,,,,,,50.0,18.0,8.0,33.0,,,46.0,,53.0,3.0,
179344,,,,,,,,194.0,,68.0,,,,,,9.0,7.0,12.0,18.0,1.0,,22.0,1.0,26.0,,
179450,,,,,,,,45.0,,25.0,,,,,,14.0,2.0,,,,,,,4.0,,
179511,,,,,,,,26.0,,10.0,,,,,,4.0,3.0,1.0,,,,3.0,3.0,3.0,,
179539,,,,,,,,319.0,,161.0,,,,,,6.0,,,0.0,,,20.0,,129.0,,
179548,,,,,,,,230.0,,70.0,,,,,,18.0,15.0,7.0,22.0,,,29.0,9.0,17.0,17.0,
179557,,,,,,,,1176.0,,410.0,,,,,,64.0,124.0,34.0,130.0,8.0,,114.0,,138.0,66.0,32.0
179566,,,,,,,,2384.0,,874.0,4.0,,,,,94.0,164.0,129.0,192.0,45.0,,222.0,10.0,337.0,94.0,10.0
179645,,,,,,,,263.0,,120.0,,,,,,30.0,7.0,14.0,18.0,,,9.0,5.0,27.0,4.0,
179715,,,,,,,,133.0,,51.0,,,,,,10.0,9.0,8.0,,,,13.0,3.0,30.0,,
179812,,,,,,,,254.0,,57.0,6.0,,,,,29.0,17.0,14.0,11.0,7.0,,39.0,1.0,38.0,8.0,1.0
179867,,,,,,,,13663.0,,1773.0,903.0,1088.0,,,,906.0,1002.0,1845.0,382.0,1669.0,,1299.0,12.0,2291.0,246.0,56.0
179894,,,,,,,,1271.0,,599.0,,,,,,145.0,41.0,44.0,91.0,1.0,,23.0,,172.0,21.0,
179919,,,,,,,,64.0,,20.0,,,,,,11.0,2.0,2.0,4.0,2.0,,6.0,1.0,11.0,,
179946,,,,,,,,189.0,,67.0,,,,,,20.0,13.0,6.0,21.0,,,4.0,,12.0,13.0,
179955,,,,,,,,249.0,,103.0,,,,,,41.0,15.0,7.0,33.0,,,9.0,,29.0,9.0,
179964,,,,,,,,265.0,,125.0,,,,,,18.0,11.0,12.0,4.0,,,2.0,5.0,13.0,24.0,
179991,,,,,,,,2.0,,1.0,,,,,,0.0,,,,,,,,0.0,,
180054,,,,,,,,117.0,,31.0,5.0,4.0,,,,16.0,8.0,3.0,2.0,,,6.0,,13.0,8.0,
180063,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
180090,,,,,,,,6.0,,3.0,,,,,,,2.0,,,,,,,,1.0,
180106,,,,,,,,263.0,,107.0,,,,,,43.0,19.0,10.0,27.0,3.0,,22.0,,11.0,3.0,2.0
180151,,,,,,,,42.0,,14.0,,,,,,3.0,3.0,2.0,2.0,,,4.0,,2.0,,
180160,,,,,,,,53.0,,12.0,1.0,2.0,,,,4.0,1.0,2.0,5.0,,,7.0,,9.0,,
180179,,,,,,,,516.0,,207.0,,,,,,75.0,27.0,18.0,55.0,2.0,,46.0,3.0,55.0,13.0,1.0
180197,,,,,,,,254.0,,117.0,,,,,,31.0,14.0,7.0,12.0,2.0,,21.0,1.0,29.0,1.0,
180203,,,,,,,,57.0,,18.0,,4.0,,,,12.0,2.0,2.0,,,,5.0,1.0,6.0,1.0,
180212,,,,,,,,70.0,,29.0,,,,,,4.0,4.0,2.0,,,,1.0,,18.0,6.0,
180249,,,,,,,,160.0,,75.0,,,,,,23.0,6.0,11.0,5.0,,,3.0,,10.0,10.0,
180258,,,,,,,,180.0,,64.0,,,,,,19.0,9.0,7.0,33.0,3.0,,18.0,,14.0,,2.0
180276,,,,,,,,131.0,,64.0,,7.0,,,,24.0,6.0,4.0,3.0,,,4.0,2.0,12.0,3.0,
180328,,,,,,,,85.0,,28.0,,5.0,,,,2.0,5.0,5.0,4.0,,,1.0,,7.0,7.0,
180373,,,,,,,,93.0,,33.0,,0.0,,,,15.0,1.0,2.0,7.0,,,14.0,0.0,16.0,,
180416,,,,,,,,473.0,,183.0,36.0,,,,,39.0,14.0,37.0,30.0,1.0,,50.0,3.0,42.0,14.0,
180461,,,,,,,,2762.0,,746.0,34.0,25.0,,,,411.0,201.0,408.0,114.0,35.0,,271.0,16.0,187.0,97.0,33.0
180489,,,,,,,,2128.0,,630.0,94.0,86.0,,,,352.0,95.0,200.0,110.0,79.0,,175.0,10.0,177.0,59.0,20.0
180522,,,,,,,,204.0,,63.0,2.0,,,,,34.0,8.0,11.0,17.0,6.0,,17.0,,21.0,4.0,
180595,,,,,,,,216.0,,82.0,,,,,,17.0,15.0,8.0,35.0,1.0,,15.0,,16.0,10.0,3.0
180647,,,,,,,,168.0,,65.0,,1.0,,,,25.0,2.0,7.0,,,,6.0,,38.0,11.0,
180692,,,,,,,,204.0,,71.0,,,,,,17.0,8.0,7.0,24.0,,,34.0,4.0,20.0,7.0,3.0
180771,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,,0.0,
180814,,,,,,,,690.0,,190.0,,,,,,125.0,39.0,82.0,27.0,,,6.0,17.0,30.0,22.0,
180832,,,,,,,,142.0,,61.0,0.0,,,,,26.0,14.0,6.0,3.0,,,,,5.0,6.0,
180878,,,,,,,,78.0,,47.0,,,,,,13.0,3.0,1.0,5.0,,,,,6.0,,
180902,,,,,,,,614.0,,254.0,,,,,,37.0,29.0,17.0,47.0,1.0,,37.0,1.0,97.0,17.0,4.0
180948,,,,,,,,315.0,,112.0,,,,,,24.0,13.0,10.0,28.0,1.0,,28.0,,23.0,25.0,4.0
180957,,,,,,,,19.0,,10.0,,,,,,5.0,,,,,,,,4.0,,
180984,,,,,,,,250.0,,116.0,,,,,,26.0,12.0,7.0,45.0,3.0,,1.0,,18.0,,
181002,,,,,,,,2033.0,,744.0,27.0,,,,,186.0,279.0,106.0,77.0,77.0,,149.0,8.0,277.0,29.0,11.0
181020,,,,,,,,296.0,,98.0,3.0,,,,,36.0,7.0,11.0,43.0,3.0,,44.0,1.0,31.0,10.0,
181093,,,,,,,,72.0,,30.0,,,,,,5.0,1.0,4.0,6.0,0.0,,6.0,1.0,10.0,3.0,
181127,,,,,,,,236.0,,88.0,,,,,,25.0,5.0,5.0,27.0,,,,,25.0,35.0,
181145,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,,
181190,,,,,,,,36.0,,18.0,,,,,,9.0,2.0,,,,,,3.0,3.0,1.0,
181215,,,,,,,,840.0,,370.0,,,,,,94.0,26.0,28.0,55.0,5.0,,78.0,,108.0,23.0,9.0
181242,,,,,,,,38.0,,15.0,,,,,,5.0,1.0,1.0,4.0,,,1.0,,1.0,,
181297,,,,,,,,129.0,,61.0,,,,,,25.0,6.0,3.0,2.0,1.0,,0.0,,13.0,,
181303,,,,,,,,1108.0,,570.0,,,,,,68.0,43.0,48.0,58.0,1.0,,78.0,7.0,156.0,21.0,
181312,,,,,,,,287.0,,87.0,3.0,7.0,,,,24.0,4.0,14.0,35.0,6.0,,,,22.0,28.0,
181330,,,,,,,,244.0,,79.0,,,,,,18.0,9.0,6.0,54.0,3.0,,3.0,,16.0,8.0,
181376,,,,,,,,32.0,,14.0,,,,,,5.0,,,0.0,,,1.0,3.0,4.0,2.0,
181394,,,,,,,,1770.0,,714.0,7.0,5.0,,,,217.0,94.0,92.0,150.0,10.0,,155.0,9.0,220.0,28.0,8.0
181400,,,,,,,,44.0,,16.0,,,,,,7.0,1.0,,9.0,,,,,1.0,,
181419,,,,,,,,34.0,,11.0,,1.0,,,,5.0,3.0,1.0,0.0,,,2.0,,,,
181428,,,,,,,,4030.0,,515.0,218.0,472.0,,,,334.0,156.0,526.0,99.0,843.0,,183.0,1.0,540.0,72.0,20.0
181446,,,,,,,,331.0,,143.0,,,,,,33.0,11.0,8.0,39.0,3.0,,33.0,,27.0,11.0,
